"","ID","SPAD_June_2022","SPAD_July_2022","SPAD_aug_2022","SPAD_sep_2022","SPAD_July_2023","SPAD_Aug_2023","SPAD_Sep_2023","avg_SPAD","TGI_mean","GRVI_mean","MGRVI_mean","EXG_mean","EXGR_mean","NDVI_mean","NDRE_mean","GNDVI_mean","SAVI_mean","OSAVI_mean","MSAVI_mean","GCI_mean","RECI_mean","shadow_area","V497","H497","D497","V801","H801","D801","HD497","HD801","branchiness"
"284","LCOR-055",34.8,29.26666667,36.03333333,45.73333333,26.4,30.7,28.7,33.09047619,0.212646484,0.45000665,0.735564304,0.653880081,-0.18910354,0.61871016,-0.098374626,0.23968034,0.549920319,0.587726306,0.555342966,0.642257867,-0.177126923,0.57933679,2677.6395489774,4053.84,29,6247.9880797225,5394.96,38.4,139.787586206897,140.49375,0.185244539297949
"285","LCOR-448",32.3,29.33333333,35.06666667,47.16666667,25.7,30.6,28.6,32.6809523814286,0.148636654,0.310227084,0.545506152,0.479824315,-0.375206023,0.468623662,-0.092907186,0.196660374,0.375798134,0.421230565,0.368313143,0.518778483,-0.165085365,0.645292056,1367.6781374856,3291.84,23,3942.14215631079,4419.6,33.7,143.12347826087,131.145400593472,-0.0674836274219403
"286","LCOR-379",30.16666667,33.23333333,35.56666667,42.66666667,30.1,31.1,27.9,32.9619047628571,0.151279457,0.361126841,0.628230409,0.548410269,-0.306078668,0.541396523,-0.128931651,0.23037482,0.4244209,0.483007397,0.415909867,0.626234608,-0.22435121,0.780767736,2321.0454592206,4053.84,27,7321.56164126824,5608.32,40.77,150.142222222222,137.559970566593,0.0620604960002537
"287","LCOR-301",33.6,25.63333333,39.56666667,44,32.7,26.3,24.2,32.2857142857143,0.146297702,0.40267733,0.684307071,0.622882267,-0.238760091,0.600966145,-0.152833815,0.267875781,0.457381708,0.527971885,0.449967172,0.762335249,-0.260328993,0.483077754,1506.9786885258,3627.12,23,4231.53850050174,4724.4,33.77,157.700869565217,139.89931892212,0.149031621180882
"288","LCOR-293",33.33333333,32,41.06666667,42.63333333,33.9,31.5,31.8,35.1761904757143,0.150923693,0.466300879,0.759776275,0.607448569,-0.200718412,0.693645435,-0.084577181,0.340247647,0.586188195,0.643187384,0.596731028,1.046397096,-0.15133923,0.711247321,2556.8437798506,3870.96,29,7796.70549361809,5120.64,44.03,133.481379310345,116.298887122417,0.0543973703821237
"289","LCOR-605",29.26666667,30.6,39.13333333,47.6,25.1,25.6,22,31.3285714285714,0.155125281,0.501071042,0.795656972,0.647329963,-0.156330642,0.735087188,-0.106190752,0.371169835,0.624767607,0.682436507,0.638756572,1.189805791,-0.185594616,0.408209615,1060.9847177139,3063.24,21,1764.82663220638,3474.72,25.43,145.868571428571,136.638615808101,0.0495840754191572
"290","LCOR-170",34.9,37,40.16666667,47.1,31.7,27.3,26.7,34.9809523814286,0.160988682,0.48062013,0.775645684,0.624727132,-0.18148194,0.701553926,-0.084280652,0.335297235,0.594398968,0.650264617,0.602504339,1.032797358,-0.150819448,0.732638218,2402.3180783616,3901.44,28,5715.2377712067,5090.16,37.81,139.337142857143,134.624702459667,0.0500078354599504
"291","LCOR-487",34.03333333,30.23333333,37.46666667,48.13333333,28.4,19.2,19.2,30.9523809514286,0.185814774,0.477657654,0.772888283,0.65351654,-0.169515864,0.679756885,-0.078053316,0.302724136,0.593709741,0.639299821,0.599852919,0.881441297,-0.138885423,0.468817157,2216.3366415114,3870.96,27,3479.31941495848,4419.6,31.66,143.368888888889,139.595704358812,0.226465392703965
"292","LCOR-278",33.13333333,30.86666667,36.66666667,46.36666667,23.6,14.4,21.5,29.5047619057143,0.180166708,0.53529861,0.82793142,0.720822226,-0.094911101,0.735758189,-0.12728356,0.331665864,0.601482247,0.670185976,0.614451475,1.051320504,-0.220591344,0.614988285,1720.609573125,3505.2,25,2719.18697368325,4145.28,28.9,140.208,143.435294117647,0.0151740158212339
"293","LCOR-613",29.16666667,30.26666667,42.06666667,44.63333333,34.3,28.7,28,33.8761904771429,0.176335907,0.428757176,0.709125311,0.612084684,-0.224796596,0.618869527,-0.108077806,0.268369154,0.501658353,0.561125877,0.500888755,0.796440541,-0.186657091,0.418905064,1216.575700956,3200.4,22,3212.81846528889,4114.8,31.53,145.472727272727,130.504281636537,0.0827096238982798
"294","LCOR-300",29.23333333,27.86666667,40.8,44.36666667,24.9,13.6,22.7,29.0666666671429,0.223002116,0.489291721,0.785624327,0.714073676,-0.131319735,0.652764214,-0.096286783,0.240858502,0.558252511,0.607888822,0.561903,0.652064783,-0.170495846,0.385036144,947.98106568,3017.52,20,2116.91364174207,3627.12,27.26,150.876,133.056493030081,0.0586731067672881
"295","LCOR-341",30.7,26.66666667,43.5,43.2,17.3,11.8,16.1,27.0380952385714,0.197693095,0.500635836,0.796100007,0.727133743,-0.115962485,0.673009536,-0.127951021,0.259322559,0.551835517,0.615372345,0.557937622,0.724891534,-0.222885709,0.417122489,900.10323408,2865.12,20,1515.78404177496,3017.52,25.29,143.256,119.316725978648,-0.0261954982734509
"296","LCOR-095",32.03333333,21.9,30.56666667,43.1,15.9,12.1,13.5,24.1571428571429,0.182333066,0.459799553,0.753978291,0.660082874,-0.179276763,0.623309234,-0.149049363,0.23055184,0.505192407,0.567049287,0.504976325,0.613170895,-0.255555721,0.221039268,508.6540829184,2529.84,16,610.965159669939,2682.24,17.03,158.115,157.500880798591,0.111509788638567
"297","LCOR-361",29.66666667,35.26666667,39.7,45.23333333,29.7,31.3,26.4,33.8952380957143,0.218413019,0.50593155,0.801271497,0.734293323,-0.10858675,0.653622774,-0.142632654,0.223384085,0.547578355,0.603133968,0.552219742,0.590845354,-0.244666211,0.213908969,846.9109631724,2987.04,19,2817.92040819518,4145.28,29.42,157.212631578947,140.900067980965,0.291173079965362
"298","LCOR-387",34.5,33,41.16666667,48.53333333,21.3,12.3,20.9,30.2428571428571,0.198445721,0.493632664,0.789781018,0.722707445,-0.123870867,0.648479212,-0.145500424,0.227640562,0.524989476,0.589115107,0.526771831,0.604554934,-0.251159205,0.488425479,1481.6513156094,3566.16,23,1837.77363636475,3901.44,24.49,155.050434782609,159.30747243773,0.12753716674405
"299","LCOR-356",31.8,26.33333333,36.23333333,47.53333333,31.4,28.2,29.8,33.0428571414286,0.220322586,0.44508548,0.729660034,0.670481455,-0.184860082,0.608894848,-0.102271443,0.227277211,0.524529593,0.568764414,0.525607245,0.608119011,-0.179187252,0.541902721,1228.1621362032,3230.88,22,3331.81174178107,4267.2,31.53,146.858181818182,135.337773549001,-0.0140899029882981
"300","LCOR-484",28.6,29.5,40.73333333,48.83333333,35.7,25.9,29,34.0380952371429,0.193558195,0.464901302,0.755806633,0.690730924,-0.160224811,0.633771026,-0.134245002,0.243352413,0.520760412,0.579365606,0.522374153,0.658896239,-0.233106613,0.575771641,1182.3909291936,3413.76,21,3929.21008827366,4541.52,33.19,162.56,136.833986140404,0.01594258539579
"301","LCOR-508",28.23333333,27.33333333,35.93333333,44.36666667,15.4,17.9,23.9,27.58095238,0.19636031,0.470493423,0.762896485,0.717034022,-0.143158886,0.641625669,-0.13224917,0.248454942,0.52582709,0.58525663,0.528249211,0.684165213,-0.230209536,0.910895692,2364.7818583872,3840.48,28,4930.32012318621,4693.92,36.57,137.16,128.354388843314,-0.0556438000080551
"302","LCOR-441",32.7,30.26666667,34.63333333,47.63333333,30.7,29.3,29.8,33.5761904757143,0.16455455,0.499842995,0.795007868,0.653915096,-0.153639357,0.729580775,-0.083422989,0.362585523,0.631285262,0.683575588,0.644794232,1.154259438,-0.148641177,0.493773203,2576.9764080384,3901.44,29,7037.8257949578,4846.32,43,134.532413793103,112.70511627907,0.212898092271436
"303","LCOR-399",29.1,28.86666667,39.56666667,46.1,34.4,26.5,23.6,32.5904761914286,0.158642337,0.422650133,0.709270901,0.557467208,-0.255513851,0.654256185,-0.058421131,0.324229281,0.570506365,0.615030403,0.574669406,0.984017397,-0.106787804,0.44742626,2146.5307630386,3749.04,27,5937.17736991398,5029.2,38.77,138.853333333333,129.718854784627,0.213741986019386
"304","LCOR-197",31.6,25.2,47.6,46.2,28.3085526315789,26.6,28.1,33.3726503759398,0.156495706,0.51676222,0.812282758,0.706824914,-0.114950559,0.717207884,-0.144607996,0.320234739,0.555473768,0.637246792,0.563455826,0.980210916,-0.2486193,0.324428603,855.5529117762,3017.52,19,855.5529117762,3017.52,19,158.816842105263,158.816842105263,0.129378154975262
"305","LCOR-373",28.46666667,27.3,46.2,44.5,18.9,19.3,21.7,29.4809523814286,0.212623017,0.441643389,0.723892308,0.648456911,-0.198008549,0.596072523,-0.069987689,0.220865201,0.510899121,0.555299493,0.512570055,0.602784024,-0.121824832,0.450991409,1024.0350011766,2956.56,21,602.060103230365,3078.48,15.78,140.788571428571,195.087452471483,-0.027007787245235
"306","LCOR-206",26.96666667,25.66666667,34.86666667,43.2,26.0488584474886,26.0488584474886,26.9751708428246,29.9675553925431,0.164820123,0.426290309,0.710987659,0.623665384,-0.221067489,0.600693561,-0.11563991,0.236515593,0.472011323,0.53760074,0.467533112,0.63854039,-0.201933556,0.320863453,864.19486038,3048,19,803.293731928653,3054.096,18.3,160.421052631579,166.890491803279,0.143990127238484
"307","LCOR-322",27.53333333,28,44.23333333,43.26666667,28.7,28.2,23.6,31.9333333328571,0.180260165,0.432722312,0.716686613,0.638004245,-0.209409589,0.613920202,-0.134726251,0.248649942,0.496105098,0.556561341,0.493722504,0.699493868,-0.229879408,0.700551873,1954.5645972384,3413.76,27,4271.61053391846,4419.6,35.08,126.435555555556,125.986316989738,-0.0650358187900592
"308","LCOR-048",28.6,32.43333333,44.2,45.76666667,22.9,19.5,24.8,31.1714285714286,0.228618622,0.52249155,0.812197781,0.753645086,-0.085015988,0.669206333,-0.136124468,0.231352425,0.585391378,0.631328678,0.5972682,0.607435846,-0.237106943,0.479512605,1129.6056198546,3261.36,21,2232.33237608424,4084.32,26.38,155.302857142857,154.826383623958,0.0457949304336527
"309","LCOR-175",35.36666667,23.9,40.5,43.2,32.2,24.1,26.8,32.2952380957143,0.219138993,0.521235837,0.814470291,0.734779305,-0.096465429,0.671821912,-0.157964322,0.234298494,0.570017073,0.623847114,0.57722897,0.631857289,-0.267877923,0.770072288,2022.8383851,3810,26,4628.02112709787,4023.36,38.27,146.538461538462,105.130911941469,0.00571931697905527
"310","LCOR-295",28.13333333,32.03333333,42.26666667,45.96666667,33,30.2,28.6,34.3142857142857,0.185855254,0.478853568,0.765804535,0.695814573,-0.146224389,0.623550806,-0.166551993,0.214235575,0.495206099,0.560483884,0.494636633,0.555842571,-0.281593421,0.504468651,1119.0485579868,3230.88,21,3247.8110437955,4267.2,31.13,153.851428571429,137.076774815291,0.015460359272348
"311","LCOR-388",30.1,21.1,35.53333333,43.13333333,26.7,23.9,23.4,29.1238095228571,0.251966276,0.535161637,0.821486088,0.798343926,-0.052624497,0.676795424,-0.094998744,0.228861173,0.600426657,0.6418277,0.612058807,0.598624715,-0.171321317,0.524076973,1217.2340211405,3352.8,21.5,3335.99707818605,4572,30.48,155.944186046512,150,0.0367594735617185
"312","LCOR-429",31.83333333,31.5,40.7,45.33333333,33.7,25.2,23.6,33.1238095228571,0.198736414,0.528276666,0.819848593,0.801761627,-0.056992357,0.700159494,-0.151138046,0.275883241,0.565683836,0.633835433,0.572841496,0.778012313,-0.257733729,0.573989066,1558.1361515904,3444.24,24,3516.60581798316,4450.08,31.72,143.51,140.292559899117,0.0261116079311631
"313","LCOR-276",28.86666667,30.6,44.5,44.9,33,27.6,28,33.9238095242857,0.199387008,0.424512685,0.702030758,0.595050126,-0.234988123,0.629560402,0.022356577,0.290165826,0.585233839,0.6100106,0.590452894,0.83099475,0.050271072,0.221039268,409.35546018,2316.48,15,1319.89677971627,3261.36,22.7,154.432,143.672246696035,0.0234025211282994
"314","LCOR-086",25.43333333,23.66666667,41.5,40.66666667,23.8,20.7,24.2,28.5666666671429,0.168321444,0.480747024,0.775764245,0.674147942,-0.157434827,0.705311108,-0.056356287,0.341336068,0.599989125,0.656134545,0.611020921,1.047350933,-0.099124655,0.228169567,398.58294807,2255.52,15,876.692889540864,2682.24,20.4,150.368,131.482352941176,-0.0163723453910331
"315","LCOR-425",30.8,31.8,42.86666667,41.03333333,23.3,23,23.6,30.9142857142857,0.168621766,0.366522873,0.621771361,0.534142411,-0.30670079,0.589715121,0.00947207,0.299462101,0.533123351,0.563408835,0.534978498,0.885909097,0.029206822,0.536554997,1418.3328833184,3413.76,23,2852.73494580331,4236.72,29.28,148.424347826087,144.696721311475,0.0450640282545165
"316","LCOR-227",28,35.06666667,44.46666667,46.53333333,30.5,27.4,27.4,34.1952380957143,0.173386492,0.477120038,0.763874975,0.68834752,-0.150927429,0.669623145,-0.082198571,0.287993727,0.556331898,0.617050697,0.566878549,0.818188371,-0.150625985,0.426035363,1097.9344342512,3169.92,21,2134.21562719445,3840.48,26.6,150.948571428571,144.378947368421,0.0661725165667041
"317","LCOR-128",28.43333333,29.23333333,42.33333333,45.7,21,15.1,18.6,28.6285714271429,0.163089153,0.449356733,0.743063572,0.651136671,-0.191424642,0.635831342,-0.122061266,0.263647842,0.509930529,0.575332424,0.509936087,0.721865518,-0.214107473,0.390383868,1654.657860096,3657.6,24,1735.55649591881,3779.52,24.18,152.4,156.307692307692,0.245350787516489
"318","LCOR-551",34.03333333,28.6,41.43333333,44.73333333,29.8,26.2,23.9,32.67142857,0.156236816,0.467172589,0.763578984,0.677613108,-0.165605043,0.659716623,-0.148170103,0.279747695,0.518975074,0.592338428,0.52177215,0.783837636,-0.255958708,0.385036144,1599.5025980928,3535.68,24,4073.23908029549,4572,33.68,147.32,135.748218527316,0.217143447739063
"319","LCOR-337",30.06666667,29.2,38.83333333,43.83333333,28.2,27.3,26.9,32.0476190471429,0.161057812,0.393763707,0.674684283,0.554663296,-0.27843813,0.566001673,-0.09297224,0.225628381,0.469638342,0.521094925,0.467134059,0.593973532,-0.167112329,0.385036144,1357.33652586,3413.76,22.5,3673.90820389137,4358.64,32.76,151.722666666667,133.047619047619,0.182052127927792
"320","LCOR-096",28.13333333,33.86666667,42.06666667,44.46666667,28,31.5,28.6,33.8047619057143,0.177035545,0.430356002,0.714759257,0.634226975,-0.212853655,0.58639534,-0.116061937,0.214911162,0.471258059,0.529928862,0.467940753,0.570861437,-0.202694528,0.529424698,1279.0323322782,3078.48,23,3190.44018725718,4114.8,31.42,133.846956521739,130.961171228517,-0.0527915169192141
"321","LCOR-405",39.6,34.43333333,40.66666667,44.56666667,32.6,25.1,26.2,34.7380952385714,0.213716314,0.484771471,0.778485845,0.708267469,-0.136876374,0.645419003,-0.142497738,0.237551528,0.556826602,0.604688151,0.562267046,0.635692425,-0.246044823,0.807506357,2286.1425199842,3992.88,27,4726.86719899642,4846.32,35.24,147.884444444444,137.523269012486,0.0330075852482185
"322","LCOR-559",32.63333333,28.3,35.4,46,30.3,27.3,27.7,32.5190476185714,0.165374994,0.367296113,0.634880861,0.559194512,-0.296384785,0.53675037,-0.114468733,0.217857599,0.437106318,0.489238527,0.432260725,0.587850147,-0.20109374,0.518729249,1487.9831588385,3581.4,23,3824.78165511577,4693.92,32.21,155.713043478261,145.728655696989,0.106951568910613
"323","LCOR-083",29.23333333,31,44.43333333,43.6,29.2,31.5,27.9,33.8380952371429,0.177382816,0.419156446,0.705464894,0.64563084,-0.216267574,0.604327214,-0.12072777,0.252224048,0.498775402,0.554426377,0.4984369,0.691495504,-0.21250973,0.454556559,1228.1621362032,3230.88,22,1862.45405289998,3749.04,25.15,146.858181818182,149.067196819085,0.0584697297206856
"324","LCOR-557",33.8,32.3,42.66666667,43.96666667,26.0488584474886,26.0488584474886,18.5,31.9044357478539,0.201236981,0.468943164,0.762600202,0.653099026,-0.175806499,0.688782286,-0.023712287,0.327556319,0.631436814,0.662639669,0.638131933,0.990442387,-0.041588715,0.377905845,1262.9214419448,3322.32,22,2720.25752199782,4175.76,28.8,151.014545454545,144.991666666667,0.162617696927479
"325","LCOR-297",28,23.6,41.03333333,47,26.0488584474886,26.0488584474886,24,30.818721460711,0.163933815,0.387675815,0.660775837,0.537351196,-0.28995708,0.613429109,-0.015442689,0.303530152,0.542821471,0.580734431,0.544716015,0.889074314,-0.024061538,0.210343819,435.1137335808,2164.08,16,584.371379805454,2468.88,17.36,135.255,142.216589861751,-0.0241761416195078
"326","LCOR-381",29.63333333,26.3,40.06666667,46.6,26.0488584474886,26.0488584474886,26.4,31.5853881278539,0.147190923,0.342658914,0.602405051,0.472882478,-0.353004124,0.593821982,0.010660702,0.320054759,0.534712418,0.567373967,0.5364674,0.958911509,0.023451308,0.092693886,140.4855273723,1478.28,11,470.321633059468,2407.92,15.77,134.389090909091,152.689917564997,-0.0670074822892861
"327","LCOR-382",35.76666667,29.1,42.16666667,46.8,26.0488584474886,26.0488584474886,21.8,32.5330071764253,0.126291962,0.24354514,0.441366316,0.357851955,-0.478899841,0.453762948,0.029698514,0.248287615,0.408100935,0.433155082,0.404842965,0.699169573,0.066836379,0.288777108,441.2420960256,2194.56,16,1302.40387662261,3413.76,22.04,137.16,154.889292196007,-0.141018608083001
"328","LCOR-185",26.5,34.6,37.4,43.63333333,26.0488584474886,26.0488584474886,22.7,30.9901500321396,0.130303256,0.307126516,0.536821894,0.443483651,-0.392436981,0.514335816,-0.010516656,0.26352062,0.437205993,0.477760223,0.435767622,0.752198598,-0.011174193,0.568641342,1170.2299599672,3078.48,22,2502.87347502837,3901.44,28.58,139.930909090909,136.50944716585,-0.0822914802250603
"329","LCOR-044",28.33333333,32.66666667,45.53333333,45.23333333,26.0488584474886,26.0488584474886,20.9,32.109197650711,0.137078327,0.317436882,0.549945085,0.468560592,-0.373973722,0.521216144,-0.015864753,0.26220218,0.442545186,0.483933076,0.441787886,0.746817879,-0.020235619,0.458121708,1181.8163952144,3108.96,22,1629.6207106253,3505.2,24.33,141.316363636364,144.069050554871,0.016778246716173
"330","LCOR-127",33.3,26.06666667,39.33333333,47.23333333,26.0488584474886,26.0488584474886,27.6,32.2330071749967,0.132991762,0.419108766,0.707014026,0.620805914,-0.228488662,0.627663352,-0.129989306,0.286938927,0.473575101,0.551186417,0.468846726,0.815318252,-0.224565694,0.363645247,1571.9249670912,3474.72,24,3796.1281876931,4419.6,33.07,144.78,133.643785908679,0.223348060729034
"331","LCOR-316",25.7,23.56666667,50.93333333,32.7,26.0488584474886,26.0488584474886,27.9,30.4139595564253,0.122630607,0.250016587,0.457296527,0.36547795,-0.471209378,0.491167026,-0.081550958,0.282293673,0.437988988,0.466743215,0.435009427,0.805443206,-0.148085432,0.267426034,342.203808996525,1813.56,15.5,583.806957624288,2103.12,18.8,117.003870967742,111.868085106383,-0.299998541350982
"332","LCOR-100",20.86666667,26.56666667,44.53333333,34.6,26.0488584474886,26.0488584474886,28.3,29.5663405092825,0.135693292,0.276331941,0.502598206,0.395821174,-0.437391122,0.505702019,-0.088951021,0.274238269,0.458724936,0.48453784,0.457703829,0.775338968,-0.159739554,0.287037276,435.1137335808,2164.08,16,742.648177736277,2712.72,18.67,135.255,145.298339582217,-0.152510135360241
"333","LCOR-304",27.43333333,19.96666667,42.16666667,39.33333333,26.0488584474886,26.0488584474886,32.5,30.4996738421396,0.098211438,0.187328886,0.353730708,0.287178073,-0.553566775,0.412361742,-0.088802023,0.248432657,0.353738868,0.384791067,0.346354742,0.673965189,-0.15719976,0.071313609,64.3478056704,1280.16,8,122.848693941277,1615.44,9.84,160.02,164.170731707317,-0.10265292109076
"334","LCOR-494",30.23333333,22.26666667,47.93333333,38.13333333,26.0488584474886,26.0488584474886,23,30.5234833649967,0.118155324,0.237967404,0.436440865,0.354597399,-0.485423332,0.422360185,-0.072476281,0.211862454,0.358108641,0.392358171,0.350766394,0.548991929,-0.131460661,0.269208874,242.740606212,1828.8,13,598.594909259941,2468.88,17.57,140.676923076923,140.516789982925,-0.29437331693654
"335","LCOR-439",32.76666667,24.93333333,45.76666667,37.43333333,26.0488584474886,26.0488584474886,27.3,31.4711024135682,0.128349126,0.286415265,0.516997687,0.402409835,-0.4272995,0.488783034,-0.114734327,0.24090052,0.416642443,0.455378855,0.411290587,0.651805631,-0.201617591,0.408270411,453.4988209152,2255.52,16,1424.99246227426,3200.4,23.81,140.97,134.414111717766,-0.25657003750869
"336","LCOR-378",37.43333333,25.5,31.13333333,43.36666667,26.0488584474886,26.0488584474886,29.7,31.318721460711,0.135692799,0.266966827,0.481895284,0.364411158,-0.457129188,0.428291591,-0.082850774,0.189799694,0.380265094,0.406538131,0.376529098,0.483464667,-0.149718589,0.467104139,777.775374342,2743.2,19,3162.8233443115,4267.2,30.72,144.378947368421,138.90625,-0.116400837703851
"337","LCOR-371",32.53333333,29.86666667,39.5,43.4,26.0488584474886,26.0488584474886,36.9,33.4711024135682,0.166526726,0.360387814,0.62871017,0.465501248,-0.344326705,0.522521333,-0.121672465,0.205150079,0.459802593,0.494044275,0.458095345,0.528536905,-0.214286165,0.509892304,1204.9892657088,3169.92,22,5473.21590939657,4815.84,38.04,144.087272727273,126.599369085174,-0.00800250594932367
"338","LCOR-234",35.26666667,27.66666667,34.23333333,44.5,26.0488584474886,26.0488584474886,36,32.8234833664253,0.159608036,0.434025208,0.722325325,0.551604946,-0.250575701,0.631585995,-0.168630441,0.277272085,0.521318356,0.576851447,0.520056327,0.801127275,-0.281608343,0.615079877,1608.3959053125,3276.6,25,4786.03413014604,4937.76,35.13,131.064,140.556789069172,-0.0523287434547413
"339","LCOR-461",32.33333333,33.56666667,36,42.33333333,26.0488584474886,26.0488584474886,33,32.7615786035682,0.173167424,0.429834926,0.717354203,0.553779819,-0.252597029,0.597203401,-0.15287981,0.231496127,0.506494917,0.554552876,0.506992614,0.623236216,-0.259918832,1.039395851,1475.4032585856,3261.36,24,7278.90806389835,5090.16,42.67,135.89,119.291305366768,-0.273575796686825
"340","LCOR-519",36.23333333,29.73333333,30.43333333,47.3,26.0488584474886,26.0488584474886,38.5,33.4711024121396,0.164794974,0.396023383,0.676336555,0.544213669,-0.281646416,0.580605204,-0.126696603,0.244480016,0.485263343,0.535024858,0.482640498,0.662034591,-0.220170447,0.513457985,1134.8841507885,3276.6,21,4698.41128747639,4968.24,34.7,156.028571428571,143.176945244957,0.0222206092443727
"341","LCOR-112",29.2,21.9,41.1,36.6,26.0488584474886,26.0488584474886,36.3,31.028245270711,0.124017677,0.209287332,0.388359965,0.325038307,-0.520572935,0.43305253,-0.062480338,0.252706022,0.398662801,0.417943293,0.39572237,0.689338528,-0.115158188,0.185415383,161.46200234205,1554.48,11.5,220.150289233593,1645.92,13.05,135.172173913043,126.124137931034,-0.302954804410033
"342","LCOR-190",25.96666667,29.1,48.33333333,40.33333333,22.5,25.1,24.5,30.8333333328571,0.105756473,0.191143256,0.358277756,0.296830084,-0.546381118,0.42951048,-0.084267842,0.266289794,0.385369273,0.409563274,0.381686172,0.743668837,-0.151316472,0.442144376,885.7398846,2819.4,20,1809.66508808853,3261.36,26.58,140.97,122.699774266366,-0.0663313300326403
"343","LCOR-313",27.33333333,25.26666667,37.76666667,34.7,34,27.3,34.1,31.4952380957143,0.143440488,0.242274704,0.44475769,0.39028656,-0.469134725,0.482512817,-0.073433946,0.279236323,0.446921285,0.466716512,0.446144053,0.788189596,-0.135191854,0.231769229,179.2546015104,1584.96,12,396.84139194555,2103.12,15.5,132.08,135.685161290323,-0.375655695497099
"344","LCOR-446",29.2,33.7,45.1,39.86666667,26.2,28.2,23.8,32.2952380957143,0.094357713,0.179781422,0.342404509,0.270120908,-0.564859991,0.405272532,-0.110053737,0.247789078,0.355970548,0.382726312,0.349747749,0.674247846,-0.194519949,0.351219524,615.7328532918,2712.72,17,1874.49029558728,3566.16,25.87,159.571764705882,137.849246231156,-0.00986122975666095
"345","LCOR-032",35.83333333,27.06666667,33.1,41.03333333,27.7,25.1,24.1,30.5619047614286,0.120742338,0.279762753,0.510782041,0.379619866,-0.442342189,0.499882347,-0.143720811,0.260424095,0.430783322,0.468069445,0.426651603,0.7176598,-0.248760926,1.089315377,3167.4417357033,3703.32,33,10874.4703750105,5394.96,50.66,112.221818181818,106.493485984998,-0.165855840549444
"346","LCOR-492",30.06666667,23.76666667,44.4,38.63333333,34.4,38.6,26.1,33.70952381,0.164439774,0.376759901,0.645299731,0.516636336,-0.308269581,0.570678028,-0.153655644,0.253051035,0.495179186,0.535819686,0.493865204,0.700502496,-0.263681472,0.363699406,254.8776365226,1920.24,13,982.017368286609,2895.6,20.78,147.710769230769,139.34552454283,-0.36977714004057
"347","LCOR-311",32.46666667,21.33333333,38.66666667,39.7,28.9,36.9,21.9,31.40952381,0.146578904,0.332901754,0.579063039,0.463779193,-0.363883527,0.522598061,-0.139274785,0.238927114,0.44339824,0.484746924,0.439440022,0.649683384,-0.240976308,0.575857392,764.6329095678,2560.32,19.5,2358.76760796624,3566.16,29.02,131.298461538462,122.886285320469,-0.271800965284976
"348","LCOR-523",30.03333333,29.13333333,47.83333333,35.4,28.1,28.9,24.3,31.9571428557143,0.121341705,0.228118078,0.416907986,0.314642686,-0.507863373,0.376001922,-0.097718096,0.170227684,0.328678826,0.354134347,0.323255593,0.434783256,-0.172203898,0.427881654,532.7126932974,2346.96,17,1613.30914754242,3413.76,24.53,138.056470588235,139.166734610681,-0.236198132120032
"349","LCOR-432",29.73333333,25.2,43.63333333,43.63333333,30.1,28.2,31,33.07142857,0.168161224,0.376668347,0.646509516,0.490639365,-0.320112535,0.543831899,-0.14245562,0.217312847,0.476031289,0.512751802,0.475208895,0.569528293,-0.247390154,0.465321299,885.7398846,2819.4,20,3394.60386264486,4236.72,31.94,140.97,132.646211646838,-0.0874231855602975
"350","LCOR-025",31.73333333,27.83333333,31.73333333,45.16666667,29.8,34.3,30.9,33.0666666657143,0.145553679,0.36402309,0.63141494,0.461830932,-0.342843053,0.531276171,-0.157874812,0.213620874,0.444455201,0.49067036,0.44072291,0.560711054,-0.269167733,0.911031355,2299.093473432,3733.8,28,8616.08796280745,5547.36,44.47,133.35,124.743872273443,-0.0838761557480712
"351","LCOR-102",35.16666667,27.5,32.1,44.73333333,28,35.9,32.5,33.7,0.163637034,0.417004883,0.697104004,0.567275106,-0.25530662,0.59151652,-0.134844869,0.239570841,0.489510742,0.543095133,0.489278971,0.644250041,-0.234196228,0.71670177,1556.029527,3169.92,25,7701.37703473389,5120.64,43.76,126.7968,117.016453382084,-0.148552623351604
"352","LCOR-155",30.23333333,27.86666667,34.6,42.93333333,31.7,29.7,32.6,32.8047619042857,0.171979743,0.329859537,0.572159972,0.462794902,-0.367070328,0.493908202,-0.064100377,0.208348752,0.440881262,0.468903217,0.439363525,0.552686911,-0.111574252,0.702439048,1355.0144510274,3261.36,23,5928.50966064289,4907.28,39.22,141.798260869565,125.121876593575,-0.111816441982839
"353","LCOR-490",30.8,23.3,38,39.7,26.2,33.7,27.1,31.2571428571429,0.125291029,0.196816622,0.367444561,0.286280857,-0.544864444,0.317545215,0.010762869,0.135169274,0.286472723,0.303527295,0.281888454,0.330121333,0.027161986,0.258511833,283.197373914,2133.6,13,613.891854911117,2743.2,16.88,164.123076923077,162.511848341232,-0.123484243507665
"354","LCOR-374",26.76666667,26.8,46.9,43.46666667,34,30.6,29.7,34.0333333342857,0.059128899,0.04878326,0.091704972,0.132328354,-0.723781716,0.232619759,-0.030673775,0.191810087,0.210505808,0.222261884,0.20643067,0.497212087,-0.051161668,0.490281062,593.3499670188,2331.72,18,2625.41119287784,3322.32,31.72,129.54,104.738965952081,-0.298911419450823
