file_name,ribitol,L-(+) lactic acid,glycolic acid,pipecolic acid 2,pyruvic acid,Beta- alanine  2,benzoic acid,L-serine 1,phosphoric acid,L-threonine 1,nicotinic acid,maleic acid,glycine,succinic acid,catechol,glyceric acid,glyoxylic acid,fumaric acid,methyltartronic acid,4-Acetoxyphenol,aspartic acid 1,ribonic acid-gamma-lactone 2,D-malic acid,D-threitol,L-pyroglutamic acid,ribose,L-glutamic acid 1,threonic acid,phenethylamine,alpha ketoglutaric acid,2-isopropylmalic acid,3-phenyllactic acid,tartaric acid,phloroglucinol,arabinose,xylose 1,D-sphingosine  3,rhamnose 2,gluconic acid lactone 2,isopropyl beta-D-1-thiogalactopyranoside ,D-sorbitol,4-hydroxycinnamic acid,shikimic acid,citric acid,dehydroascorbic acid  1,myristic acid,quinic acid,fructose 1,D-glucose 1,galactitol,galacturonic acid 2,D-mannitol,L-ascorbic acid,gluconic acid 2,galactonic acid 2,D-saccharic acid,mucic acid,myo-inositol,N-acetyl-D-glucosamine 1,caffeic acid,D-ribose-5-phosphate 1,D-glucose-6-phosphate 1,lactobionic acid 1,cellobiose 2,phenyl-beta-glucopyranoside,lactose 2,Sucrose,maltose  2,loganin,(-)-epicatechin,trans coutaric acid,D-(+) trehalose,taxifolin ,galactinol 2,kaempferol 2,chlorogenic acid 2,isoquercitrin 1,maltotriose 1,D-(+)-melezitose,Raffinose,petunidin-3-glucoside 2,gallocatechin,D-lyxose 1
LCOR-208.FIN CS,1348166,0.000302186,0.000404518,0.000271551,9.08441E-05,0.000168446,0.000885223,0.000789504,0.091580363,0.000277778,9.89695E-05,0.006510653,0.000520575,0.008764087,0.034546973,0.006584184,0.000375572,0.001090966,0.002350506,5.3097E-05,0.000365838,0.006981977,0.14380349,0.005002763,0.001053798,0.000208462,0.000934973,0.129186219,0.000313127,0.000428138,,0.002146581,0.011575056,3.05066E-05,0.00204914,,0.000486867,0.000717308,0.241898351,0.045582725,0.000878529,0.000799656,0.036685815,0.093304984,0.203617133,0.005590563,0.795370234,0.092889187,0.144782534,0.003543128,0.00049562,0.00208058,0.030705939,0.007247847,0.022415541,0.005102038,0.000408106,1.14514125,0.026160485,0.009413254,0.002097169,0.00455485,0.001876961,0.000495507,0.037797231,0.019549367,2.380078001,0.008717346,0.019849413,0.237429534,0.002534334,0.003307072,0.003144933,0.052458363,0.011578098,1.050438014,0.075271021,2.137116038,0.00639968,0.020674282,0.00285483,0.002769972,
LCOR-245.FIN TL,1348710,0.000231691,0.000472146,0.000157006,7.45736E-05,0.000145289,0.000975585,0.000826502,0.066409766,0.000109773,6.95565E-05,0.003747716,0.002229222,0.006033603,0.010660833,0.005700935,0.000318029,0.000484022,0.002061673,4.22007E-05,,0.009158597,0.081622018,0.00449758,0.00130295,0.000200033,0.000462985,0.020690324,0.000328953,0.000294849,,0.000391698,0.004334192,5.43306E-05,0.002200199,0.001045078,0.000186791,0.000640139,0.191741503,0.010046208,0.00145794,0.000623468,0.024955292,0.072296381,0.321931511,0.00204386,1.120032042,0.113941822,0.173032897,0.00567504,0.000141034,0.000832154,0.047961446,0.000806274,0.017333718,0.004510631,0.001440809,1.329534716,0.036274761,0.010548854,0.001202212,0.002701558,0.001554376,0.001510397,0.041056076,0.030522734,2.203526323,0.006161316,0.043399786,0.597633392,0.00181555,0.020781869,0.001683471,0.071940517,0.009190748,1.293915876,0.057523537,2.505034861,0.00778382,0.020688498,0.004318378,0.004443996,7.23032E-05
LCOR-246.FIN TS,1615021,0.00029295,0.000213685,0.000227372,0.000100007,0.000220097,0.000573429,0.001637728,0.095018811,0.000262035,6.45389E-05,0.004172603,0.001043045,0.005369288,0.017958926,0.004734643,0.000247089,0.000391698,0.002830724,4.12059E-05,0.002024478,0.006867281,0.136374779,0.003847932,0.001089637,8.51199E-05,0.004434155,0.037722453,0.005916149,0.001196304,,0.002409662,0.004471628,2.81196E-05,0.001768811,,0.013321128,0.000696285,0.308498649,0.005791082,0.001747381,0.002549587,0.030212519,0.056917381,0.182649331,0.003357692,0.883542808,0.118741885,0.176728762,0.007573711,7.88402E-05,0.000474256,0.032067504,0.000406468,0.011747002,0.004117374,0.000380119,1.076616409,0.021685305,0.005589765,0.001084456,0.003166212,0.000903779,0.00111846,0.040351392,0.020469985,1.886659466,0.006806139,0.030549691,0.290461278,0.002744316,0.002895058,0.003046737,0.051165515,0.025915186,1.215821077,0.121531623,1.910187898,0.003970452,0.017526403,0.002813978,0.00115886,5.98401E-05
LCOR-311.FIN ES,1678369,0.000250303,0.000342786,0.000566002,6.1149E-05,0.000277258,0.001285085,0.001540425,0.081147077,0.000648112,,0.003870343,0.002741366,0.007994685,0.017075839,0.007801703,0.000141752,0.000420278,0.00156957,0.000121795,0.001105814,0.003220771,0.182004603,0.003809349,0.000809569,7.60085E-05,0.004057295,0.126030009,0.000463301,0.002491626,,0.001383814,0.007622252,0.000111602,0.002762662,0.023740693,0.009770243,0.000898845,0.208206305,0.003172508,0.00094876,0.001333947,0.045576962,0.080713316,0.192528984,0.001157691,0.805465277,0.120551404,0.210691937,0.004574375,5.32885E-05,0.000420984,0.032440105,0.000566432,0.017718686,0.001442666,0.000725102,0.889769261,0.019880627,0.003337769,0.002092465,0.004434155,0.000821928,0.000352226,0.039905339,0.004699521,1.487003216,0.007040314,0.014588819,0.243392442,0.00143325,0.002556855,0.002518593,0.024903911,0.009308772,0.98546223,0.054818124,1.886270966,0.004942525,0.013828112,0.002981117,0.001293771,0.000371931
LCOR-471.FIN TL,1382339,0.000215393,0.001231182,0.001247063,7.83235E-05,0.000147171,0.000641537,0.001570021,0.066738165,0.000296482,0.000131262,0.005412108,0.003861504,0.010144442,0.019398259,0.007285409,0.000302392,0.000587768,0.001472004,6.47286E-05,0.000908733,0.007089724,0.160065111,0.006574909,0.001291268,0.000102224,0.003123144,0.078064767,0.000535033,0.003050279,,0.002957079,0.006745063,3.90962E-05,0.003293313,0.001214458,0.012559662,0.00130872,0.352698021,0.035100263,0.001284368,0.000784094,0.040406829,0.091416557,0.242537638,0.002307173,0.811151634,0.22658289,0.277078327,0.004476171,0.00012004,0.001892107,0.040050363,0.00093962,0.013383594,0.002925814,0.000812768,1.330542628,0.029892195,0.006786459,0.001422763,0.005741239,0.002518564,0.001831017,0.036746963,0.028343235,2.007318427,0.00874344,0.025576659,0.391899416,0.002056599,0.001187472,0.008744386,0.156753254,0.023438549,1.208958747,0.13337415,2.30523434,0.007260286,0.019488824,0.001223614,0.000876696,0.001543356
LCOR-546.FIN TL,1862481,0.000214292,0.000330162,0.000428261,4.98906E-05,0.000130732,0.000420307,0.001351903,0.089821982,0.000299933,0.00024168,0.004322391,0.001486057,0.006566633,0.023327092,0.005080938,0.000182011,0.000592083,0.002398609,2.00608E-05,0.00039616,0.004692409,0.14387928,0.006179919,0.000566187,0.00015507,0.001678007,0.121935859,6.52094E-05,0.000741175,0.000175339,0.001686931,0.010560459,2.4033E-05,0.002059381,0.001090904,0.011107137,0.000881876,0.212255626,0.004651917,0.001200616,0.000398707,0.040033345,0.072431533,0.168160205,0.001973683,0.771152265,0.133227031,0.158894526,0.004096496,8.23338E-05,0.000674939,0.017041395,0.004644257,0.014509593,0.000828394,0.000395504,0.817304882,0.02107444,0.004517592,0.000460562,0.00177107,0.002255361,0.001071204,0.032442528,0.017967204,1.349334437,0.006953205,0.023284367,0.202722325,0.00147892,0.000930237,0.001206451,0.097621684,0.009311388,0.831599574,0.05683345,1.482381159,0.003950245,0.016836425,0.001962536,0.000939255,0.001039616
LCOR-567.FIN TS,1864878,0.000101036,0.000364027,0.000332262,6.43175E-05,9.21954E-05,0.000488067,0.001100713,0.073627299,0.000270666,0.00014215,0.004863549,0.0009745,0.006547824,0.01383922,0.005972963,0.000198265,0.00038744,0.00168857,4.04862E-05,0.000666159,0.010190955,0.135059813,0.004964296,0.001087317,0.000104046,0.001654882,0.060938806,5.49285E-05,0.000976633,,0.002182119,0.008005746,2.63031E-05,0.002241244,0.00170068,0.012270045,0.000716772,0.274269564,0.004819275,0.001045176,0.000406048,0.046858094,0.07823584,0.187571814,0.001122481,0.929450567,0.172789989,0.147837053,0.005501102,0.000333996,0.000816063,0.049522659,0.000532082,0.016444013,0.003826506,0.001269545,1.01480646,0.024988599,0.006176511,0.002663997,0.005033218,0.002075542,0.000444232,0.047049123,0.025581888,1.216343807,0.006703629,0.021381906,0.31366084,0.00345286,0.000772139,0.011419715,0.080124091,0.015170571,0.982916745,0.086326027,1.891742175,0.004126694,0.019273633,0.002647302,0.001130644,0.000252755
LCOR-106.FIN EL,1454232,0.000267531,0.00025914,0.000170973,1.71003E-05,0.000128154,0.000312789,0.000906802,0.110097367,0.000117264,0.000107676,0.004488495,0.000761926,0.009553463,0.058201255,0.004837302,0.000190891,0.000498954,0.002228207,,0.000549058,0.003043676,0.130521109,0.005340209,0.00039826,0.000245675,0.000903439,0.066096183,0.000165853,0.001857892,,0.002286006,0.008783706,,0.002579135,0.001719969,0.01115691,0.000735844,0.277652269,0.000216685,0.000955619,0.001878052,0.032594267,0.071095916,0.176293502,0.015599587,0.850280544,0.162359538,0.234126184,0.006147317,,0.001478595,0.023914026,0.000580639,0.017678708,0.004339893,0.001418645,0.977050972,0.032644008,0.005475921,0.001665123,0.005489871,0.00115019,0.009410678,0.018351043,0.012544687,1.919562753,0.00941716,0.048792001,0.129657384,0.00306267,0.005544792,0.002621242,0.057269098,0.017122334,0.857507696,0.097592924,1.723397006,0.004761009,0.019718388,0.005541263,,
LCOR-147.FIN TL,1336510,0.000246019,0.000302702,0.00064871,4.54174E-05,8.99561E-05,0.000490989,0.001480677,0.07661539,0.000404009,0.000117022,0.014626884,0.002324703,0.006296207,0.059917488,0.0071143,0.000242561,0.00166314,0.002728273,2.28858E-05,0.000641837,0.003751786,0.265601664,0.006192349,0.000876959,9.65455E-05,0.002073016,0.218515438,0.000195443,0.003539621,0.00018918,0.002024098,0.012940745,,0.002979081,0.001657514,0.000526955,0.001211333,0.323432405,0.038458472,0.002089737,0.000459233,0.045640948,0.066089417,0.211802129,0.009910706,1.035107805,0.186464513,0.244212468,0.003379491,0.003374049,0.002311113,0.021243804,0.005560941,0.021865604,0.002614977,0.000962366,1.204777756,0.026204627,0.004503829,0.001193662,0.004486413,0.001329078,0.000557039,0.018070087,0.029082387,2.176574964,0.006990518,0.015165218,0.090742542,0.00224298,0.002103214,0.005909628,0.064553262,0.027125175,1.018438131,0.099635488,1.548801118,0.003167595,0.015527027,0.001885026,,
LCOR-148.FIN TL,1475486,0.000328688,0.000341723,0.000587419,4.4636E-05,0.000118486,0.000518049,0.001539936,0.060142986,0.000700417,8.17138E-05,0.017669626,0.001601227,0.007682842,0.081177463,0.010103674,0.000191375,0.001684887,0.002805889,2.02531E-05,0.000949383,0.006100839,0.323694641,0.005721835,0.001331646,7.66449E-05,0.002229729,0.18107175,0.000208969,0.004331071,0.00015381,0.000428811,0.010514676,,0.004062474,0.001631923,0.013089657,0.000899112,0.257890353,,0.001540762,0.000548949,0.059116279,0.073946129,0.247338498,0.006050614,0.97178803,0.299259128,0.35983837,0.004201813,0.003656745,0.000757658,0.020452467,0.000805643,0.017959188,0.001454805,0.000433439,1.291350205,0.034867072,0.005525787,0.001331487,0.006492844,0.001075473,0.000756481,0.019448412,0.041784891,1.610419212,0.006156711,0.03909432,0.075134611,0.00371747,0.000836135,0.003198629,0.119794354,0.01759022,0.950993715,0.080933747,1.258104466,0.004065235,0.016895585,0.003741785,,
LCOR-153.FIN TS,1451827,0.000271738,0.000311287,0.000447477,8.74315E-05,4.84126E-05,0.000489199,0.001612836,0.061798305,0.000323175,0.000100985,0.014165417,0.002125304,0.007387244,0.087530572,0.009957791,0.000225942,0.001282761,0.002166002,1.9133E-05,0.000842419,0.007296146,0.242640793,0.006802849,0.001205106,7.35571E-05,0.001999742,0.151358232,0.000408162,0.003102382,9.23691E-05,0.000545475,0.011277695,,0.003919298,0.001359701,0.01421578,0.000902102,0.316156037,0.006113666,0.002013901,0.000638215,0.058273356,0.070298027,0.269765731,0.002392869,1.107997953,0.275524462,0.375913508,0.002996521,,0.002239164,0.01946134,0.01149807,0.016810533,0.001701379,0.000579643,1.370021678,0.032843588,0.005447295,0.00146666,0.005884799,0.001995409,0.001340444,0.017477435,0.033943944,2.184889111,0.007588942,0.0212521,0.126266007,0.002303623,0.001642869,0.005115418,0.066899195,0.024823203,1.008472311,0.101476873,1.504489351,0.004327794,0.017504776,0.002587051,,0.000187466
LCOR-169.FIN TL,1701026,0.000237344,0.00035512,0.000249986,2.89515E-05,6.50777E-05,0.000289663,0.001848094,0.109349417,0.000486276,6.92814E-05,0.007737224,0.002641996,0.007227896,0.077115592,0.006693104,0.000135434,0.000730858,0.001959612,,0.001152014,0.003162871,0.250527378,0.006172039,0.00076908,5.36994E-05,0.004053963,0.137763841,9.05526E-05,0.003753491,0.000208929,0.002070983,0.008369522,,0.002176454,0.000687557,4.82842E-05,0.000840184,0.252601069,0.003983839,0.000787644,0.000298787,0.046667534,0.082851357,0.134943426,0.010715344,0.864690921,0.146659947,0.200669413,0.00309124,6.41717E-05,0.001132302,0.013638438,0.001323658,0.015791081,0.002117824,0.000953778,0.942407721,0.021969378,0.002700921,0.001583611,0.005372733,0.000936458,0.006539043,0.016098686,0.013478983,1.263277845,0.007610829,0.024607487,0.065755328,0.00224661,0.000441184,0.001462516,0.076561151,0.023328467,0.738454037,0.099241085,0.973907917,0.002519447,0.011859888,0.001259434,,0.000811338
LCOR-190.FIN TS,1308912,0.000346651,0.000373905,0.000334477,9.77659E-05,0.000287121,0.000699731,0.002131668,0.094425508,0.000432659,0.000178175,0.008305366,0.001989092,0.008610566,0.085062292,0.009879138,0.000453321,0.001162426,0.002515904,5.10051E-05,0.001716222,0.004756373,0.180801363,0.005155564,0.001592556,8.45089E-05,0.003190548,0.102886346,0.000368108,0.002214985,,0.000391461,0.009444601,,0.003682719,0.001594037,0.000225405,0.00064757,0.240305171,0.044706125,0.001033721,0.000739448,0.045600015,0.093170302,0.244691793,0.010401778,1.482758091,0.361608848,0.459560845,0.004046058,0.000121498,0.002619088,0.021650595,0.007301049,0.026771608,0.004467826,0.001307873,1.475728774,0.035531829,0.007604515,0.001890314,0.007632835,0.000965449,0.000589792,0.013887411,0.036405961,2.600675732,0.006974843,0.043969765,0.18874292,0.003938521,0.001098308,0.006618945,0.145435589,0.015950211,1.189269793,0.083758121,1.983070989,0.004966083,0.018233865,0.00199917,,
LCOR-192.FIN TL,1122624,0.000423655,0.000334688,0.000522123,5.67234E-05,0.000409226,0.000692227,0.001350913,0.122633894,0.000317554,0.000148858,0.00775201,0.001767838,0.009554093,0.090000297,0.007912569,0.000365964,0.000952508,0.003259999,4.59242E-05,0.001273999,0.004175007,0.180554082,0.005767638,0.001290341,0.000354241,0.002873845,0.083103735,0.000286938,0.002358957,,0.001142869,0.009319788,2.43917E-05,0.002019035,9.03087E-05,0.000651538,0.001587726,0.350248114,0.06328236,0.001054364,0.000839589,0.043636874,0.109743658,0.206441315,0.006941189,1.567789723,0.165633571,0.237075496,0.004955102,,0.002956433,0.032398808,0.001810529,0.019690948,0.014966281,0.001581172,1.465282133,0.028032978,0.00741046,0.002602655,0.00721603,0.001105919,0.010225756,0.019783764,0.032845402,2.857725107,0.006298581,0.029493841,0.2127117,0.004770789,0.003707386,0.010455223,0.14066581,0.038159847,1.355742538,0.152579763,1.636808885,0.0039687,0.024613608,0.001518246,,0.000279988
LCOR-241.FIN TL,997029,0.000426053,0.000485764,0.000271069,5.48079E-05,0.000282747,0.0008305,0.001141281,0.107259927,0.000210117,0.000265596,0.011835508,0.000816035,0.011725852,0.14167422,0.008047174,0.000403511,0.001243146,0.002910879,4.84197E-05,0.000581891,0.008421226,0.245604641,0.007191162,0.000917676,0.000245191,0.001286276,0.153199171,0.00297295,0.00154465,,0.004161919,0.01431944,2.53898E-05,0.003618438,0.002670368,0.018475642,,0.543008959,0.066498622,0.002808222,0.001002288,0.044097586,0.145693911,0.254001088,0.014661328,1.480003175,0.176732272,0.266309522,0.004146172,0.000274568,0.00096166,0.013000877,0.001087084,0.018079109,0.003165551,0.001058907,1.788219372,0.036131444,0.008317429,0.002133133,0.007998652,0.001326537,0.001180709,0.025853871,0.041429293,3.149716265,0.011228654,0.06177888,0.146272283,0.005934996,0.00712195,0.007343155,0.056759077,0.053716122,1.542686689,0.214330264,1.907056901,0.004789137,0.021344408,0.003414058,,0.000225782
LCOR-294.FIN EL,1102155,0.00036297,0.000182714,0.000337851,0.00021342,0.001122387,0.001243913,,0.115557669,,,0.006435891,0.002073278,0.005882922,0.042425081,0.004853814,0.000751193,0.001225007,0.004763172,9.61395E-05,,0.002054685,0.107787893,0.005822583,0.001864149,0.001066294,,0.033243337,0.011839188,,,,0.001025622,,0.00247777,0.000618448,0.000189463,0.00144388,0.387315374,0.08228966,0.003494229,0.00382265,,0.274280841,0.263138987,0.047219584,1.074418404,0.22054326,0.203221977,0.006520857,,0.004034908,0.447973208,0.0164411,,0.00645663,0.000940209,1.76243554,0.071079334,0.018932502,0.000481144,0.001461758,0.001125739,0.002360803,0.769875264,0.02851315,4.639765048,0.00899818,0.113476838,1.177715721,0.001309526,0.004074374,0.002117348,0.047318986,0.019044732,2.084868844,0.101635593,1.246482702,0.003093268,0.01731364,0.006409789,0.013577565,
LCOR-314.FIN EL,1526411,0.000249823,0.000239277,0.000616248,3.45164E-05,4.81457E-05,0.000339641,0.001384987,0.051281231,0.000601449,2.4394E-05,0.006513575,0.002316584,0.008110105,0.051204208,0.009486408,0.000121919,0.000537246,0.002949299,,0.000695506,0.002673348,0.171058225,0.003280244,0.000587075,0.000246394,0.003907256,0.204244543,0.002621644,0.003344138,0.000361954,0.000818208,0.009573103,,0.003716227,0.001186996,0.01241017,0.000569271,0.188708163,,0.001186071,0.00133273,0.045460259,0.051952497,0.176917722,0.008031103,0.800143001,0.260727288,0.355825528,0.003562824,0.003063087,0.000680939,0.008896519,0.004012912,0.018365804,0.003374261,0.000753633,0.982028419,0.026097075,0.000222167,0.001759555,0.004268143,0.000702147,0.0085024,0.013886168,0.006685502,1.870334142,0.008609944,0.014736234,0.036572526,0.001758193,0.000786145,0.001676867,0.054827535,0.010977294,0.645149719,0.049131282,1.372206334,0.003041095,0.018830523,0.002516155,,
LCOR-387.FIN TL,1510334,0.000244956,0.000314095,0.000387883,5.01533E-05,6.00174E-05,0.00041484,0.002138712,0.108264515,0.000386127,0.000194544,0.005863178,0.002521461,0.006688625,0.038304813,0.006284966,0.000156192,0.000746411,0.001782842,3.24859E-05,0.001344592,0.006412275,0.132864493,0.005202807,0.001517268,9.09606E-05,0.004031804,0.073911693,0.000830987,0.00231372,,0.002346645,0.007742892,1.37263E-05,0.002630235,0.001301453,0.011894923,0.000622773,0.293470823,0.043645356,0.00151666,0.000818826,0.040434326,0.064599296,0.207327851,0.007152178,1.112380443,0.240173404,0.310146765,0.002878806,0.000240317,0.001003697,0.011305514,0.00064151,0.013777227,0.010465034,0.001898677,1.21671855,0.029765356,0.005480092,0.002593088,0.008382961,0.001817287,0.001652065,0.017254788,0.04106935,1.931107521,0.006723802,0.02410251,0.296364572,0.003412747,0.001263191,0.007727905,0.043560172,0.030356398,1.180439554,0.119468923,1.86687263,0.003818039,0.01555239,0.001888835,0.000500655,
LCOR-411.FIN EL,1284465,0.00031706,0.000265313,0.000292511,4.62173E-05,0.000261529,0.000458899,0.000671227,0.103453465,0.000155867,0.000194168,0.007354326,0.000557853,0.008676917,0.048123414,0.005517174,0.000242917,0.00073856,0.001519888,3.0472E-05,0.000634338,0.010874683,0.160603962,0.004160865,0.00081749,0.00019005,0.000782158,0.075572757,5.7466E-05,0.002614071,,0.000326635,0.006212791,,0.002207763,0.001372112,0.012758357,0.000784486,0.344056289,0.000188434,0.001638647,0.000600155,0.030324244,0.109397509,0.128750153,0.006721283,0.891826995,0.156019792,0.204614765,0.004114881,0.000133151,0.001426813,0.050325182,0.001506486,0.010126824,0.010623369,0.001375415,1.366539435,0.026696842,0.00611228,0.003444716,0.007327928,0.001125819,0.001661363,0.015539151,0.028800572,2.529463654,0.006017721,0.022049036,0.252316534,0.002558875,0.002625727,0.009590291,0.101962419,0.034198449,1.183933061,0.146585587,1.444026556,0.002597379,0.015393412,0.002283477,0.000161222,0.000304574
LCOR-482.FIN TL,1529694,0.00025583,0.000328913,0.000439081,2.60747E-05,0.000284073,0.000510366,0.001429193,0.094781805,0.000248861,0.000185435,0.010327288,0.002488035,0.007901506,0.030152228,0.006180559,0.000247242,0.001548408,0.004321616,3.51229E-05,0.001227934,0.004096957,0.188482275,0.006851459,0.002046057,9.95594E-05,0.005393146,0.129489178,0.000347931,0.00116745,0.000213828,0.002467814,0.009154401,,0.003017864,0.001249968,0.000251239,0.000858327,0.330845016,0.006348819,0.00169095,0.000667008,0.040545201,0.095634769,0.223560487,0.01250987,1.134711509,0.315848687,0.316755196,0.004301945,6.96812E-05,0.002146894,0.08168434,0.004918319,0.020288401,0.009677753,0.00117736,1.209125352,0.036741692,0.009609275,0.001521472,0.004967096,0.00107734,0.001455446,0.012913233,0.02476027,2.102527012,0.010148658,0.033961249,0.340835354,0.002830438,0.00532614,0.000693395,0.046794683,0.028515923,1.351986648,0.108468619,2.273620544,0.004628808,0.012923633,0.00299907,0.001988603,
LCOR-493.FIN CL,1404581,0.00026993,0.000225049,0.000285721,2.14239E-05,8.41829E-05,0.000403911,0.000811017,0.074516767,0.000126392,4.89242E-05,0.004728067,0.000759433,0.010687817,0.045293147,0.006582543,0.000220941,0.000638661,0.002026754,1.37827E-05,0.000421019,0.006183952,0.100372952,0.005761172,0.000656695,0.000177168,0.000776032,0.088876739,0.00069537,0.000707092,,0.002521694,0.009744671,,0.003900972,0.001545675,0.015343958,0.000818071,0.250222445,0.007476139,0.001030015,0.000441282,0.036203789,0.062767992,0.210455394,0.011396044,0.838714254,0.207740077,0.258358708,0.005339697,,0.001017563,0.028249792,0.011452414,0.015896063,0.00441272,0.000362759,1.103089122,0.03950793,0.009003076,0.001658467,0.005246308,0.001352404,0.001400624,0.016380662,0.01975021,1.864246531,0.010423807,0.052506162,0.272113087,0.001493204,0.0022753,0.002821811,0.060885025,0.013888255,1.099998659,0.072878447,1.904800697,0.005567366,0.018977477,0.004415901,0.001692904,
LCOR-508.FIN EL,1114807,0.000252571,0.000274732,0.000429806,1.75762E-05,0.000197178,0.000495345,0.001015912,0.102086275,0.000244727,0.00018887,0.007730542,0.000997591,0.011036544,0.047098186,0.007668612,0.000266407,0.000918747,0.002898356,3.12797E-05,0.000687856,0.00652538,0.203238529,0.00548772,0.001023426,0.000173561,0.001577011,0.180195224,0.000119872,0.002016168,8.71695E-05,0.001680482,0.008367838,,0.004931272,0.002101434,0.000341263,0.000788232,0.270204979,0.000260846,0.000796905,0.000456816,0.039136472,0.054259835,0.169442796,0.012163507,1.013111558,0.318011047,0.380606413,0.005032377,0.00048707,0.001621928,0.011477522,0.008446666,0.015993154,0.005928119,0.000436625,1.163523193,0.033015031,0.00966396,0.002925216,0.008084897,0.000504745,0.000465902,0.014860663,0.019281596,2.573599513,0.009894669,0.032963196,0.095149444,0.003576894,0.000853208,0.002498223,0.071053419,0.029477642,1.01762446,0.110537046,1.751345972,0.003339797,0.018072428,0.001772219,,0.000352087
LCOR-582.FIN TL,1582691,0.000280105,0.000646341,0.000627437,6.4048E-05,0.000115688,0.000454108,0.001946892,0.204661641,0.000563007,7.92655E-05,0.008362397,0.003540388,0.006282706,0.054602899,0.007999289,0.000206001,0.000846507,0.0020414,2.57946E-05,0.000916136,0.006252855,0.284961357,0.003288684,0.001036579,2.79304E-05,0.002749704,0.148266656,0.000330169,0.00520167,0.00012254,0.001839645,0.010172637,,0.007373785,0.001693077,2.74346E-05,0.000772288,0.309048583,0.000134897,0.001309297,0.000783145,0.059566734,0.06055269,0.169209605,0.006504547,1.253580785,0.290625792,0.388131488,0.004165371,9.07326E-05,0.000906309,0.005427745,0.00260161,0.019100469,0.003090882,0.000945579,1.250061386,0.032690064,0.00522749,0.003514352,0.009998189,0.002042531,0.000614355,0.01607544,0.047334556,1.763007153,0.008410465,0.021469216,0.110412095,0.003773786,0.000362434,0.006952095,0.074178148,0.034207663,1.020471912,0.141128773,2.037421399,0.004361837,0.010470261,0.001698798,,
LCOR-107.FIN EL,1336321,9.14633E-05,0.000366013,0.000387883,5.07036E-05,0.000158306,0.000702816,0.000337817,0.095850069,0.000305437,0.000136565,0.004638866,0.00092229,0.008356483,0.090374992,0.008816854,0.000271394,0.000899971,0.001768156,5.48288E-05,0.000322691,0.006695379,0.134118623,0.005253953,0.000829669,0.000162909,0.001418644,0.13989617,0.000383758,0.00154955,,0.001903231,0.008746147,2.94119E-05,0.004357948,0.001049882,0.01576151,0.000595793,0.218936888,0.031589588,0.000751797,0.000768211,0.042225692,0.065554299,0.192235428,0.00061086,1.202327041,0.211917168,0.397564993,0.004353562,0.000651244,0.000679802,0.017933341,0.004427497,0.020390881,0.005880301,0.000542469,1.206039651,0.030507805,0.0052258,0.001217798,0.004090346,0.001108213,0.000477436,0.026457654,0.018832762,2.080095139,0.009496496,0.031497705,0.096839347,0.001707668,0.002525048,0.002000411,0.043855141,0.012456976,0.696736356,0.066026046,2.227068738,0.004818043,0.016001553,0.002189185,,
LCOR-164.FIN TL,1276333,0.000131798,0.000392491,0.000513153,6.88278E-05,0.000176051,0.000918811,0.000734726,0.102221415,8.86147E-05,0.000198068,0.005569975,0.000720235,0.007962826,0.097511669,0.006305681,0.000200662,0.00087278,0.002383039,5.35751E-05,0.000369766,0.006512853,0.201235326,0.006919055,0.000632327,9.5307E-05,0.000854372,0.121837417,0.000130836,0.001815622,,0.00232502,0.01145801,6.37859E-05,0.00264687,0.000165967,1.46724E-05,0.000900076,0.380872462,0.056092862,0.001176602,0.001379767,0.056673283,0.080138166,0.185367493,0.003485046,1.682635665,0.153621326,0.229303911,0.00309932,0.003550718,0.002116977,0.026097751,0.007498388,0.020360286,0.001826594,0.000630278,1.515113331,0.030168477,0.006920851,0.002257009,0.003922751,0.001388001,0.008880548,0.033434163,0.024787538,2.68322128,0.00872015,0.027272757,0.123125449,0.004069184,0.000140539,0.008174569,0.057531754,0.020647839,1.298570172,0.132483277,1.730161866,0.003764184,0.018642637,0.00147355,,0.00040009
LCOR-200.FIN CL,961628,0.000130528,0.000481093,0.000339614,3.86181E-05,0.00034665,0.001000685,0.001055153,0.111862648,0.000260144,0.000213552,0.006481479,0.001623354,0.012689292,0.072892361,0.009028593,0.000592409,0.001375554,0.002116767,0.000118736,0.000271095,0.01007659,0.162832649,0.006460969,0.00122992,0.000284616,0.001246779,0.107564942,0.000868908,0.001455864,,0.002359403,0.008881902,4.30611E-05,0.004082112,0.001839884,0.000214177,0.000681725,0.344358049,0.056096411,0.001698645,0.001091418,0.034365341,0.09543919,0.256103413,0.001940776,1.110553393,0.312927372,0.368700621,0.003086447,,0.002025217,0.026025438,0.008442765,0.021310065,0.002520744,0.00108563,1.975953649,0.049893017,0.009622058,0.001404854,0.00688817,0.000979286,0.014861441,0.02987356,0.025405771,4.260790191,0.012777336,0.068214501,0.224710297,0.001994909,0.015569007,0.002331905,0.082954588,0.021644348,1.426854062,0.116669834,2.91573657,0.00713938,0.021882348,0.003045932,,0.000117103
