"","L.....lactic.acid","glycolic.acid","pyruvic.acid","Beta..alanine..2","benzoic.acid","phosphoric.acid","maleic.acid","glycine","succinic.acid","catechol","glyceric.acid","glyoxylic.acid","fumaric.acid","methyltartronic.acid","ribonic.acid.gamma.lactone.2","D.malic.acid","D.threitol","L.pyroglutamic.acid","ribose","threonic.acid","phenethylamine","tartaric.acid","arabinose","D.sphingosine..3","gluconic.acid.lactone.2","D.sorbitol","X4.hydroxycinnamic.acid","citric.acid","dehydroascorbic.acid..1","quinic.acid","fructose.1","D.glucose.1","galactitol","D.mannitol","L.ascorbic.acid","mucic.acid","myo.inositol","N.acetyl.D.glucosamine.1","caffeic.acid","D.ribose.5.phosphate.1","D.glucose.6.phosphate.1","lactobionic.acid.1","cellobiose.2","phenyl.beta.glucopyranoside","lactose.2","Sucrose","maltose..2","loganin","X....epicatechin","trans.coutaric.acid","D.....trehalose","taxifolin.","galactinol.2","kaempferol.2","chlorogenic.acid.2","isoquercitrin.1","maltotriose.1","D.....melezitose","Raffinose","ID","event_short.x","event_short.y","block","PLGG1_2022","GDH_2022","MS_2022"
"99",0.000244956,0.000314095,5.01533e-05,6.00174e-05,0.00041484,0.108264515,0.005863178,0.002521461,0.006688625,0.038304813,0.006284966,0.000156192,0.000746411,0.001782842,0.006412275,0.132864493,0.005202807,0.001517268,9.09606e-05,0.073911693,0.000830987,0.007742892,0.002630235,0.011894923,0.293470823,0.00151666,0.000818826,0.064599296,0.207327851,1.112380443,0.240173404,0.310146765,0.002878806,0.001003697,0.011305514,0.001898677,1.21671855,0.029765356,0.005480092,0.002593088,0.008382961,0.001817287,0.001652065,0.017254788,0.04106935,1.931107521,0.006723802,0.02410251,0.296364572,0.003412747,0.001263191,0.007727905,0.043560172,0.030356398,1.180439554,0.119468923,1.86687263,0.003818039,0.01555239,"LCOR-387","7","7","large",0.87,0.97,0.77
"100",0.00031706,0.000265313,4.62173e-05,0.000261529,0.000458899,0.103453465,0.007354326,0.000557853,0.008676917,0.048123414,0.005517174,0.000242917,0.00073856,0.001519888,0.010874683,0.160603962,0.004160865,0.00081749,0.00019005,0.075572757,5.7466e-05,0.006212791,0.002207763,0.012758357,0.344056289,0.001638647,0.000600155,0.109397509,0.128750153,0.891826995,0.156019792,0.204614765,0.004114881,0.001426813,0.050325182,0.001375415,1.366539435,0.026696842,0.00611228,0.003444716,0.007327928,0.001125819,0.001661363,0.015539151,0.028800572,2.529463654,0.006017721,0.022049036,0.252316534,0.002558875,0.002625727,0.009590291,0.101962419,0.034198449,1.183933061,0.146585587,1.444026556,0.002597379,0.015393412,"LCOR-411","8-9D","8-9D","large",0.6,0,0
"101",0.00025583,0.000328913,2.60747e-05,0.000284073,0.000510366,0.094781805,0.010327288,0.002488035,0.007901506,0.030152228,0.006180559,0.000247242,0.001548408,0.004321616,0.004096957,0.188482275,0.006851459,0.002046057,9.95594e-05,0.129489178,0.000347931,0.009154401,0.003017864,0.000251239,0.330845016,0.00169095,0.000667008,0.095634769,0.223560487,1.134711509,0.315848687,0.316755196,0.004301945,0.002146894,0.08168434,0.00117736,1.209125352,0.036741692,0.009609275,0.001521472,0.004967096,0.00107734,0.001455446,0.012913233,0.02476027,2.102527012,0.010148658,0.033961249,0.340835354,0.002830438,0.00532614,0.000693395,0.046794683,0.028515923,1.351986648,0.108468619,2.273620544,0.004628808,0.012923633,"LCOR-482","1C","1C","large",0.82,0.96,1.17
"102",0.00026993,0.000225049,2.14239e-05,8.41829e-05,0.000403911,0.074516767,0.004728067,0.000759433,0.010687817,0.045293147,0.006582543,0.000220941,0.000638661,0.002026754,0.006183952,0.100372952,0.005761172,0.000656695,0.000177168,0.088876739,0.00069537,0.009744671,0.003900972,0.015343958,0.250222445,0.001030015,0.000441282,0.062767992,0.210455394,0.838714254,0.207740077,0.258358708,0.005339697,0.001017563,0.028249792,0.000362759,1.103089122,0.03950793,0.009003076,0.001658467,0.005246308,0.001352404,0.001400624,0.016380662,0.01975021,1.864246531,0.010423807,0.052506162,0.272113087,0.001493204,0.0022753,0.002821811,0.060885025,0.013888255,1.099998659,0.072878447,1.904800697,0.005567366,0.018977477,"LCOR-493","CT3","CT3","large",1.02,0,0
"103",0.000252571,0.000274732,1.75762e-05,0.000197178,0.000495345,0.102086275,0.007730542,0.000997591,0.011036544,0.047098186,0.007668612,0.000266407,0.000918747,0.002898356,0.00652538,0.203238529,0.00548772,0.001023426,0.000173561,0.180195224,0.000119872,0.008367838,0.004931272,0.000341263,0.270204979,0.000796905,0.000456816,0.054259835,0.169442796,1.013111558,0.318011047,0.380606413,0.005032377,0.001621928,0.011477522,0.000436625,1.163523193,0.033015031,0.00966396,0.002925216,0.008084897,0.000504745,0.000465902,0.014860663,0.019281596,2.573599513,0.009894669,0.032963196,0.095149444,0.003576894,0.000853208,0.002498223,0.071053419,0.029477642,1.01762446,0.110537046,1.751345972,0.003339797,0.018072428,"LCOR-508","16-20","16-20","large",0.8,0,0
"104",0.000280105,0.000646341,6.4048e-05,0.000115688,0.000454108,0.204661641,0.008362397,0.003540388,0.006282706,0.054602899,0.007999289,0.000206001,0.000846507,0.0020414,0.006252855,0.284961357,0.003288684,0.001036579,2.79304e-05,0.148266656,0.000330169,0.010172637,0.007373785,2.74346e-05,0.309048583,0.001309297,0.000783145,0.06055269,0.169209605,1.253580785,0.290625792,0.388131488,0.004165371,0.000906309,0.005427745,0.000945579,1.250061386,0.032690064,0.00522749,0.003514352,0.009998189,0.002042531,0.000614355,0.01607544,0.047334556,1.763007153,0.008410465,0.021469216,0.110412095,0.003773786,0.000362434,0.006952095,0.074178148,0.034207663,1.020471912,0.141128773,2.037421399,0.004361837,0.010470261,"LCOR-582","5A","5A","large",0.51,0.77,0.88
"105",9.14633e-05,0.000366013,5.07036e-05,0.000158306,0.000702816,0.095850069,0.004638866,0.00092229,0.008356483,0.090374992,0.008816854,0.000271394,0.000899971,0.001768156,0.006695379,0.134118623,0.005253953,0.000829669,0.000162909,0.13989617,0.000383758,0.008746147,0.004357948,0.01576151,0.218936888,0.000751797,0.000768211,0.065554299,0.192235428,1.202327041,0.211917168,0.397564993,0.004353562,0.000679802,0.017933341,0.000542469,1.206039651,0.030507805,0.0052258,0.001217798,0.004090346,0.001108213,0.000477436,0.026457654,0.018832762,2.080095139,0.009496496,0.031497705,0.096839347,0.001707668,0.002525048,0.002000411,0.043855141,0.012456976,0.696736356,0.066026046,2.227068738,0.004818043,0.016001553,"LCOR-107","16-20","16-20","large",1.11,0,0
"106",0.000131798,0.000392491,6.88278e-05,0.000176051,0.000918811,0.102221415,0.005569975,0.000720235,0.007962826,0.097511669,0.006305681,0.000200662,0.00087278,0.002383039,0.006512853,0.201235326,0.006919055,0.000632327,9.5307e-05,0.121837417,0.000130836,0.01145801,0.00264687,1.46724e-05,0.380872462,0.001176602,0.001379767,0.080138166,0.185367493,1.682635665,0.153621326,0.229303911,0.00309932,0.002116977,0.026097751,0.000630278,1.515113331,0.030168477,0.006920851,0.002257009,0.003922751,0.001388001,0.008880548,0.033434163,0.024787538,2.68322128,0.00872015,0.027272757,0.123125449,0.004069184,0.000140539,0.008174569,0.057531754,0.020647839,1.298570172,0.132483277,1.730161866,0.003764184,0.018642637,"LCOR-164","5A","5A","large",0.4,0.82,0.85
"107",0.000130528,0.000481093,3.86181e-05,0.00034665,0.001000685,0.111862648,0.006481479,0.001623354,0.012689292,0.072892361,0.009028593,0.000592409,0.001375554,0.002116767,0.01007659,0.162832649,0.006460969,0.00122992,0.000284616,0.107564942,0.000868908,0.008881902,0.004082112,0.000214177,0.344358049,0.001698645,0.001091418,0.09543919,0.256103413,1.110553393,0.312927372,0.368700621,0.003086447,0.002025217,0.026025438,0.00108563,1.975953649,0.049893017,0.009622058,0.001404854,0.00688817,0.000979286,0.014861441,0.02987356,0.025405771,4.260790191,0.012777336,0.068214501,0.224710297,0.001994909,0.015569007,0.002331905,0.082954588,0.021644348,1.426854062,0.116669834,2.91573657,0.00713938,0.021882348,"LCOR-200","CT3","CT3","large",0.99,0,0
"108",0.000389899,0.000420779,4.08571e-05,0.000209327,0.000930298,0.086115795,0.010346765,0.001668694,0.009907701,0.048847483,0.009037705,0.00035923,0.00189671,0.003136861,0.006883979,0.317862694,0.006378605,0.001412222,6.57824e-05,0.132010449,0.000205322,0.010527618,0.003389117,0.011943318,0.338892478,0.000653678,0.001318159,0.095889999,0.211796981,1.312226753,0.250927083,0.3499,0.003320349,0.002223444,0.014447175,0.0005339,1.431215704,0.026591986,0.006736131,0.000852975,0.002225306,0.000964814,0.000677813,0.023472409,0.022334383,2.945896481,0.010462012,0.023074975,0.042778766,0.00340865,0.005282771,0.000739626,0.084670726,0.028330976,0.863605337,0.111222417,1.613810553,0.003069709,0.018452434,"LCOR-232","4A","4A","small",0.65,0.75,1.26
"109",0.000121367,0.000381115,3.94238e-05,0.000317319,0.001033032,0.121983961,0.003265511,0.001489722,0.0061732,0.074246288,0.004709177,0.000132651,0.000685221,0.001800249,0.005404887,0.154518888,0.006775913,0.00056764,0.000143581,0.054137759,0.000100938,0.010567676,0.002073192,0.000200869,0.376206575,0.001381975,0.00119858,0.134390533,0.189113583,1.413850524,0.116438111,0.17401388,0.00587203,0.00177425,0.010742758,0.001711585,1.516959539,0.024634665,0.007876349,0.001131424,0.00391336,0.002595925,0.000659558,0.02939073,0.016183301,2.554324267,0.008799546,0.03191092,0.18675643,0.003799776,0.002357259,0.006537,0.062439458,0.017183471,1.264700759,0.102929812,1.681031519,0.002803638,0.013383872,"LCOR-388","7","7","large",0.57,0.85,0.8
"110",0.00012204,0.00035074,4.74589e-05,8.65325e-05,0.000779818,0.111267339,0.004848914,0.001958288,0.006190706,0.069781082,0.005731966,0.000254935,0.000786934,0.002559979,0.00988495,0.175698075,0.005730313,0.000979762,0.000126737,0.024862319,0.003675211,0.005387454,0.002162441,0.000373043,0.396073704,0.00127845,0.001030195,0.102535895,0.201519592,1.363858594,0.137831689,0.20959157,0.003265426,0.001318741,0.032049523,0.001385406,1.503974555,0.027008181,0.007022611,0.001581836,0.00455628,0.001141345,0.000720704,0.046793616,0.028182093,2.564531629,0.00916409,0.049735423,0.341284344,0.0044857,0.014540827,0.005848926,0.082536651,0.040941646,1.509218432,0.185807584,2.557279465,0.004825967,0.020787691,"LCOR-389","7","7","small",0.65,0.99,0.86
"111",0.000230169,0.002827268,4.59592e-05,0.000382064,0.00086741,0.065118753,0.012723847,0.001699492,0.007552091,0.094320713,0.008079012,0.000157547,0.004748638,0.004232499,0.007110856,0.164583067,0.00398542,0.001373781,0.000515766,0.076931035,0.000155101,0.006814283,0.001574275,0.009201837,0.329648318,0.002437241,0.000862116,0.139410279,0.301058189,1.248795164,0.181551849,0.17911692,0.003424753,0.000695994,0.006440346,0.000840105,1.551085902,0.032877386,0.010311628,0.000821391,0.001916076,0.000953169,0.014290308,1.638430997,0.027425535,2.264445159,0.00517007,0.057601899,0.607273296,0.000219104,0.002296455,0.001728571,0.106061715,0.01168274,2.027593876,0.099045029,1.69803421,0.003695199,0.007872613,"LCOR-458","2H","2H","large",0.15,2.01,1.68
"112",0.000165061,0.000878127,4.43286e-05,0.000131065,0.000998131,0.194928141,0.011046734,0.001618649,0.009182846,0.06576714,0.006784265,0.000269002,0.001812555,0.002866622,0.00646908,0.319299151,0.008186553,0.000830735,0.00018157,0.065184327,0.002293315,0.010533486,0.002150658,0.000126014,0.238357533,0.001535754,0.000980379,0.252798428,0.169205969,1.326096928,0.114006129,0.157424774,0.010116545,0.001459301,0.022539553,0.001050822,1.374594537,0.027219807,0.005837964,0.001495929,0.005142716,0.001495201,0.001535009,0.029125623,0.029964687,2.549900153,0.005315973,0.119269841,0.1455891,0.0051349,0.00281423,0.006134935,0.054623568,0.018494488,1.17208256,0.100987458,2.005341623,0.00284397,0.01735746,"LCOR-469","13-15B","13-15B","large",0.07,0.84,1.1
"113",7.77523e-05,0.000505069,5.39652e-05,7.5826e-05,0.000724782,0.105397414,0.004266028,0.000742372,0.006506196,0.06113707,0.005671333,0.000241425,0.000792261,0.003509067,0.008782664,0.143478683,0.005082688,0.000964878,0.000134122,0.062628579,0.00201711,0.00737385,0.002047377,0.010134466,0.365946553,0.001373738,0.001000058,0.086245773,0.141630398,1.200480771,0.174047039,0.243120546,0.003156994,0.000753243,0.02790232,0.000458779,1.126908785,0.023014349,0.006382168,0.001618941,0.003697512,0.00110999,0.008715394,0.027307508,0.02526031,2.395449656,0.006823984,0.034332988,0.06012853,0.003483951,0.003283589,0.002715641,0.095807602,0.022288506,1.100427554,0.139456081,1.674924048,0.00340151,0.012650776,"LCOR-474","13-15B","13-15B","large",0.1,0.41,0.44
"114",0.000140619,0.000245051,3.45824e-05,9.16325e-05,0.000816395,0.113590174,0.003090788,0.003109791,0.00749551,0.100392623,0.007921909,0.000330304,0.000542084,0.001252794,0.007343305,0.086754484,0.003726696,0.001395762,0.000204872,0.02602413,0.000358467,0.00286885,0.001571747,0.013335803,0.281689065,0.000544413,0.001218036,0.067624245,0.177456839,1.37808466,0.185158983,0.257612489,0.003266577,0.001351159,0.017899874,0.00111147,1.556600225,0.024029331,0.007326924,0.002124282,0.005057991,0.001028977,0.00983854,0.037195118,0.024224202,2.840593281,0.009916551,0.029143178,0.39898658,0.003542296,0.001125346,0.001826956,0.080598351,0.027097377,1.448041268,0.124781713,2.109666897,0.00399678,0.010947133,"LCOR-490","1C","1C","small",0.86,1,1.29
"115",0.000377222,0.000568818,2.69977e-05,9.82673e-05,0.000913577,0.115621756,0.006314569,0.001455901,0.010647462,0.103229934,0.008094839,0.0003986,0.001166609,0.002452754,0.005698802,0.187185031,0.006238098,0.001265227,0.00024467,0.077885285,0.001939073,0.011855577,0.005054193,0.017837021,0.243600083,0.001018407,0.000723034,0.073272253,0.229313021,0.968047219,0.408653853,0.48230482,0.003709465,0.001350435,0.017255165,0.000611356,1.804923816,0.048944782,0.012798237,0.000856706,0.002833839,0.001340953,0.014951733,0.023338476,0.020980434,3.68998196,0.008323683,0.066181576,0.221284601,0.001794383,0.007837175,0.001774957,0.09628094,0.021549734,1.250754268,0.118939029,2.183644484,0.005646584,0.011121788,"LCOR-511","16-20","16-20","large",0.7,0,0
"116",7.15087e-05,0.000437399,3.63989e-05,0.000171823,0.000643566,0.08196996,0.006069768,0.00180759,0.006862171,0.084229396,0.009300768,0.000237116,0.001151363,0.001861805,0.007971392,0.213977486,0.00490189,0.001460243,0.000204457,0.127512188,0.000248105,0.007381773,0.003534609,0.000187495,0.230864177,0.000770541,0.000620606,0.056077253,0.160579405,1.081159504,0.34159628,0.431802532,0.002158292,0.000345381,0.00301059,0.000729407,1.30288288,0.026703003,0.004902974,0.001088801,0.003338831,0.00059309,0.000406539,0.019070917,0.017897283,2.436042643,0.006596811,0.023456624,0.048699831,0.001453747,0.000830206,0.000518607,0.054656535,0.014983663,0.694689333,0.07812277,1.36475941,0.003715774,0.020648142,"LCOR-534","4A","4A","large",0.93,0.92,1.75
"117",0.00026998,0.000328696,6.08902e-05,9.31631e-05,0.000510362,0.09445746,0.006062562,0.002062314,0.006798772,0.061794819,0.007451278,0.000188876,0.000740368,0.001874141,0.008566861,0.17178665,0.007136073,0.00075533,9.60776e-05,0.10519682,0.000237217,0.010927847,0.003525839,0.013578813,0.346159418,0.001101099,0.001102631,0.069839886,0.284389837,1.366365968,0.172760956,0.265917901,0.003899786,0.001410047,0.020047179,0.000920827,1.375929797,0.032397912,0.0057836,0.001101513,0.004371857,0.001410612,0.001499014,0.033930644,0.032413678,1.964400317,0.008319519,0.022069357,0.260096575,0.002515505,0.000763495,0.007941,0.114002242,0.027781225,1.244851446,0.113569227,2.10237588,0.005593279,0.019148776,"LCOR-550","7","7","large",1.16,0.92,0.93
"118",0.000134223,0.000309791,2.75865e-05,0.000724983,0.000931377,0.095671062,0.005787618,0.000972199,0.01104773,0.105062503,0.012637126,0.00036594,0.00105259,0.002158664,0.008490576,0.210290734,0.005654004,0.001552405,7.8127e-05,0.195463335,0.000620854,0.010396677,0.008759911,0.000303191,0.251730559,0.000580867,0.000878468,0.070687445,0.202226548,1.206312457,0.502719104,0.815375147,0.003573188,0.001718011,0.019649314,0.00073221,1.622504862,0.033429384,0.010015551,0.001632029,0.005210007,0.00085062,0.012341772,0.025673717,0.020097265,3.380603979,0.01040913,0.026416551,0.077010492,0.00209602,0.002196996,0.003670525,0.118246309,0.01858065,1.009535192,0.097646147,1.56148178,0.003249674,0.019698949,"LCOR-563","5C","5C","large",0.52,1.1,1.32
