"","L.....lactic.acid","glycolic.acid","pipecolic.acid.2","pyruvic.acid","Beta..alanine..2","benzoic.acid","L.serine.1","phosphoric.acid","L.threonine.1","nicotinic.acid","maleic.acid","glycine","succinic.acid","catechol","glyceric.acid","glyoxylic.acid","fumaric.acid","methyltartronic.acid","X4.Acetoxyphenol","aspartic.acid.1","ribonic.acid.gamma.lactone.2","D.malic.acid","D.threitol","L.pyroglutamic.acid","ribose","L.glutamic.acid.1","threonic.acid","phenethylamine","alpha.ketoglutaric.acid","X2.isopropylmalic.acid","X3.phenyllactic.acid","tartaric.acid","phloroglucinol","arabinose","xylose.1","D.sphingosine..3","rhamnose.2","gluconic.acid.lactone.2","isopropyl.beta.D.1.thiogalactopyranoside.","D.sorbitol","X4.hydroxycinnamic.acid","shikimic.acid","citric.acid","dehydroascorbic.acid..1","myristic.acid","quinic.acid","fructose.1","D.glucose.1","galactitol","galacturonic.acid.2","D.mannitol","L.ascorbic.acid","gluconic.acid.2","galactonic.acid.2","D.saccharic.acid","mucic.acid","myo.inositol","N.acetyl.D.glucosamine.1","caffeic.acid","D.ribose.5.phosphate.1","D.glucose.6.phosphate.1","lactobionic.acid.1","cellobiose.2","phenyl.beta.glucopyranoside","lactose.2","D.....trehalose"
"98",0.000249823,0.000239277,0.000616248,3.45164e-05,4.81457e-05,0.000339641,0.001384987,0.051281231,0.000601449,2.4394e-05,0.006513575,0.002316584,0.008110105,0.051204208,0.009486408,0.000121919,0.000537246,0.002949299,NA,0.000695506,0.002673348,0.171058225,0.003280244,0.000587075,0.000246394,0.003907256,0.204244543,0.002621644,0.003344138,0.000361954,0.000818208,0.009573103,NA,0.003716227,0.001186996,0.01241017,0.000569271,0.188708163,NA,0.001186071,0.00133273,0.045460259,0.051952497,0.176917722,0.008031103,0.800143001,0.260727288,0.355825528,0.003562824,0.003063087,0.000680939,0.008896519,0.004012912,0.018365804,0.003374261,0.000753633,0.982028419,0.026097075,0.000222167,0.001759555,0.004268143,0.000702147,0.0085024,0.013886168,0.006685502,0.000786145
"99",0.000244956,0.000314095,0.000387883,5.01533e-05,6.00174e-05,0.00041484,0.002138712,0.108264515,0.000386127,0.000194544,0.005863178,0.002521461,0.006688625,0.038304813,0.006284966,0.000156192,0.000746411,0.001782842,3.24859e-05,0.001344592,0.006412275,0.132864493,0.005202807,0.001517268,9.09606e-05,0.004031804,0.073911693,0.000830987,0.00231372,NA,0.002346645,0.007742892,1.37263e-05,0.002630235,0.001301453,0.011894923,0.000622773,0.293470823,0.043645356,0.00151666,0.000818826,0.040434326,0.064599296,0.207327851,0.007152178,1.112380443,0.240173404,0.310146765,0.002878806,0.000240317,0.001003697,0.011305514,0.00064151,0.013777227,0.010465034,0.001898677,1.21671855,0.029765356,0.005480092,0.002593088,0.008382961,0.001817287,0.001652065,0.017254788,0.04106935,0.001263191
"100",0.00031706,0.000265313,0.000292511,4.62173e-05,0.000261529,0.000458899,0.000671227,0.103453465,0.000155867,0.000194168,0.007354326,0.000557853,0.008676917,0.048123414,0.005517174,0.000242917,0.00073856,0.001519888,3.0472e-05,0.000634338,0.010874683,0.160603962,0.004160865,0.00081749,0.00019005,0.000782158,0.075572757,5.7466e-05,0.002614071,NA,0.000326635,0.006212791,NA,0.002207763,0.001372112,0.012758357,0.000784486,0.344056289,0.000188434,0.001638647,0.000600155,0.030324244,0.109397509,0.128750153,0.006721283,0.891826995,0.156019792,0.204614765,0.004114881,0.000133151,0.001426813,0.050325182,0.001506486,0.010126824,0.010623369,0.001375415,1.366539435,0.026696842,0.00611228,0.003444716,0.007327928,0.001125819,0.001661363,0.015539151,0.028800572,0.002625727
"101",0.00025583,0.000328913,0.000439081,2.60747e-05,0.000284073,0.000510366,0.001429193,0.094781805,0.000248861,0.000185435,0.010327288,0.002488035,0.007901506,0.030152228,0.006180559,0.000247242,0.001548408,0.004321616,3.51229e-05,0.001227934,0.004096957,0.188482275,0.006851459,0.002046057,9.95594e-05,0.005393146,0.129489178,0.000347931,0.00116745,0.000213828,0.002467814,0.009154401,NA,0.003017864,0.001249968,0.000251239,0.000858327,0.330845016,0.006348819,0.00169095,0.000667008,0.040545201,0.095634769,0.223560487,0.01250987,1.134711509,0.315848687,0.316755196,0.004301945,6.96812e-05,0.002146894,0.08168434,0.004918319,0.020288401,0.009677753,0.00117736,1.209125352,0.036741692,0.009609275,0.001521472,0.004967096,0.00107734,0.001455446,0.012913233,0.02476027,0.00532614
"102",0.00026993,0.000225049,0.000285721,2.14239e-05,8.41829e-05,0.000403911,0.000811017,0.074516767,0.000126392,4.89242e-05,0.004728067,0.000759433,0.010687817,0.045293147,0.006582543,0.000220941,0.000638661,0.002026754,1.37827e-05,0.000421019,0.006183952,0.100372952,0.005761172,0.000656695,0.000177168,0.000776032,0.088876739,0.00069537,0.000707092,NA,0.002521694,0.009744671,NA,0.003900972,0.001545675,0.015343958,0.000818071,0.250222445,0.007476139,0.001030015,0.000441282,0.036203789,0.062767992,0.210455394,0.011396044,0.838714254,0.207740077,0.258358708,0.005339697,NA,0.001017563,0.028249792,0.011452414,0.015896063,0.00441272,0.000362759,1.103089122,0.03950793,0.009003076,0.001658467,0.005246308,0.001352404,0.001400624,0.016380662,0.01975021,0.0022753
"103",0.000252571,0.000274732,0.000429806,1.75762e-05,0.000197178,0.000495345,0.001015912,0.102086275,0.000244727,0.00018887,0.007730542,0.000997591,0.011036544,0.047098186,0.007668612,0.000266407,0.000918747,0.002898356,3.12797e-05,0.000687856,0.00652538,0.203238529,0.00548772,0.001023426,0.000173561,0.001577011,0.180195224,0.000119872,0.002016168,8.71695e-05,0.001680482,0.008367838,NA,0.004931272,0.002101434,0.000341263,0.000788232,0.270204979,0.000260846,0.000796905,0.000456816,0.039136472,0.054259835,0.169442796,0.012163507,1.013111558,0.318011047,0.380606413,0.005032377,0.00048707,0.001621928,0.011477522,0.008446666,0.015993154,0.005928119,0.000436625,1.163523193,0.033015031,0.00966396,0.002925216,0.008084897,0.000504745,0.000465902,0.014860663,0.019281596,0.000853208
"104",0.000280105,0.000646341,0.000627437,6.4048e-05,0.000115688,0.000454108,0.001946892,0.204661641,0.000563007,7.92655e-05,0.008362397,0.003540388,0.006282706,0.054602899,0.007999289,0.000206001,0.000846507,0.0020414,2.57946e-05,0.000916136,0.006252855,0.284961357,0.003288684,0.001036579,2.79304e-05,0.002749704,0.148266656,0.000330169,0.00520167,0.00012254,0.001839645,0.010172637,NA,0.007373785,0.001693077,2.74346e-05,0.000772288,0.309048583,0.000134897,0.001309297,0.000783145,0.059566734,0.06055269,0.169209605,0.006504547,1.253580785,0.290625792,0.388131488,0.004165371,9.07326e-05,0.000906309,0.005427745,0.00260161,0.019100469,0.003090882,0.000945579,1.250061386,0.032690064,0.00522749,0.003514352,0.009998189,0.002042531,0.000614355,0.01607544,0.047334556,0.000362434
"105",9.14633e-05,0.000366013,0.000387883,5.07036e-05,0.000158306,0.000702816,0.000337817,0.095850069,0.000305437,0.000136565,0.004638866,0.00092229,0.008356483,0.090374992,0.008816854,0.000271394,0.000899971,0.001768156,5.48288e-05,0.000322691,0.006695379,0.134118623,0.005253953,0.000829669,0.000162909,0.001418644,0.13989617,0.000383758,0.00154955,NA,0.001903231,0.008746147,2.94119e-05,0.004357948,0.001049882,0.01576151,0.000595793,0.218936888,0.031589588,0.000751797,0.000768211,0.042225692,0.065554299,0.192235428,0.00061086,1.202327041,0.211917168,0.397564993,0.004353562,0.000651244,0.000679802,0.017933341,0.004427497,0.020390881,0.005880301,0.000542469,1.206039651,0.030507805,0.0052258,0.001217798,0.004090346,0.001108213,0.000477436,0.026457654,0.018832762,0.002525048
"106",0.000131798,0.000392491,0.000513153,6.88278e-05,0.000176051,0.000918811,0.000734726,0.102221415,8.86147e-05,0.000198068,0.005569975,0.000720235,0.007962826,0.097511669,0.006305681,0.000200662,0.00087278,0.002383039,5.35751e-05,0.000369766,0.006512853,0.201235326,0.006919055,0.000632327,9.5307e-05,0.000854372,0.121837417,0.000130836,0.001815622,NA,0.00232502,0.01145801,6.37859e-05,0.00264687,0.000165967,1.46724e-05,0.000900076,0.380872462,0.056092862,0.001176602,0.001379767,0.056673283,0.080138166,0.185367493,0.003485046,1.682635665,0.153621326,0.229303911,0.00309932,0.003550718,0.002116977,0.026097751,0.007498388,0.020360286,0.001826594,0.000630278,1.515113331,0.030168477,0.006920851,0.002257009,0.003922751,0.001388001,0.008880548,0.033434163,0.024787538,0.000140539
"107",0.000130528,0.000481093,0.000339614,3.86181e-05,0.00034665,0.001000685,0.001055153,0.111862648,0.000260144,0.000213552,0.006481479,0.001623354,0.012689292,0.072892361,0.009028593,0.000592409,0.001375554,0.002116767,0.000118736,0.000271095,0.01007659,0.162832649,0.006460969,0.00122992,0.000284616,0.001246779,0.107564942,0.000868908,0.001455864,NA,0.002359403,0.008881902,4.30611e-05,0.004082112,0.001839884,0.000214177,0.000681725,0.344358049,0.056096411,0.001698645,0.001091418,0.034365341,0.09543919,0.256103413,0.001940776,1.110553393,0.312927372,0.368700621,0.003086447,NA,0.002025217,0.026025438,0.008442765,0.021310065,0.002520744,0.00108563,1.975953649,0.049893017,0.009622058,0.001404854,0.00688817,0.000979286,0.014861441,0.02987356,0.025405771,0.015569007
"108",0.000389899,0.000420779,0.000692445,4.08571e-05,0.000209327,0.000930298,0.001650391,0.086115795,0.000770383,0.000216388,0.010346765,0.001668694,0.009907701,0.048847483,0.009037705,0.00035923,0.00189671,0.003136861,6.41312e-05,0.001152482,0.006883979,0.317862694,0.006378605,0.001412222,6.57824e-05,0.004215657,0.132010449,0.000205322,0.001271031,0.000360723,0.001781446,0.010527618,3.49902e-05,0.003389117,0.002178459,0.011943318,0.001154977,0.338892478,0.048630252,0.000653678,0.001318159,0.056653345,0.095889999,0.211796981,0.001731701,1.312226753,0.250927083,0.3499,0.003320349,0.002988521,0.002223444,0.014447175,0.012382224,0.014993476,0.006860019,0.0005339,1.431215704,0.026591986,0.006736131,0.000852975,0.002225306,0.000964814,0.000677813,0.023472409,0.022334383,0.005282771
"109",0.000121367,0.000381115,0.000335129,3.94238e-05,0.000317319,0.001033032,0.000757083,0.121983961,7.16138e-05,8.91591e-05,0.003265511,0.001489722,0.0061732,0.074246288,0.004709177,0.000132651,0.000685221,0.001800249,0.00025025,0.000375561,0.005404887,0.154518888,0.006775913,0.00056764,0.000143581,0.000505258,0.054137759,0.000100938,0.001884297,NA,0.002092753,0.010567676,0.001164551,0.002073192,0.000548202,0.000200869,0.001239932,0.376206575,0.008378283,0.001381975,0.00119858,0.04398903,0.134390533,0.189113583,0.00209125,1.413850524,0.116438111,0.17401388,0.00587203,NA,0.00177425,0.010742758,0.00176224,0.011300475,0.008455485,0.001711585,1.516959539,0.024634665,0.007876349,0.001131424,0.00391336,0.002595925,0.000659558,0.02939073,0.016183301,0.002357259
"110",0.00012204,0.00035074,0.000230057,4.74589e-05,8.65325e-05,0.000779818,0.000537409,0.111267339,0.000239469,0.000266974,0.004848914,0.001958288,0.006190706,0.069781082,0.005731966,0.000254935,0.000786934,0.002559979,4.93378e-05,0.000757202,0.00988495,0.175698075,0.005730313,0.000979762,0.000126737,0.000995628,0.024862319,0.003675211,0.001256704,NA,0.002833703,0.005387454,4.31097e-05,0.002162441,0.001448296,0.000373043,0.001162064,0.396073704,0.007923652,0.00127845,0.001030195,0.02696902,0.102535895,0.201519592,0.001074906,1.363858594,0.137831689,0.20959157,0.003265426,9.01336e-05,0.001318741,0.032049523,0.005712238,0.010595006,0.008922324,0.001385406,1.503974555,0.027008181,0.007022611,0.001581836,0.00455628,0.001141345,0.000720704,0.046793616,0.028182093,0.014540827
"111",0.000230169,0.002827268,0.000383212,4.59592e-05,0.000382064,0.00086741,0.000787242,0.065118753,0.000136759,0.000131883,0.012723847,0.001699492,0.007552091,0.094320713,0.008079012,0.000157547,0.004748638,0.004232499,9.75552e-05,0.000250121,0.007110856,0.164583067,0.00398542,0.001373781,0.000515766,0.001187081,0.076931035,0.000155101,NA,NA,NA,0.006814283,3.99198e-05,0.001574275,0.001795825,0.009201837,0.000850991,0.329648318,0.055343723,0.002437241,0.000862116,0.024393062,0.139410279,0.301058189,0.006786263,1.248795164,0.181551849,0.17911692,0.003424753,0.001099308,0.000695994,0.006440346,0.001223079,0.019220904,0.006035511,0.000840105,1.551085902,0.032877386,0.010311628,0.000821391,0.001916076,0.000953169,0.014290308,1.638430997,0.027425535,0.002296455
"112",0.000165061,0.000878127,0.000487466,4.43286e-05,0.000131065,0.000998131,0.001088179,0.194928141,0.000185875,0.000181421,0.011046734,0.001618649,0.009182846,0.06576714,0.006784265,0.000269002,0.001812555,0.002866622,7.47311e-05,0.000464035,0.00646908,0.319299151,0.008186553,0.000830735,0.00018157,0.0006668,0.065184327,0.002293315,0.002711911,NA,0.002949434,0.010533486,3.56682e-05,0.002150658,0.001878096,0.000126014,0.001431895,0.238357533,0.06491304,0.001535754,0.000980379,0.033714139,0.252798428,0.169205969,0.000375858,1.326096928,0.114006129,0.157424774,0.010116545,NA,0.001459301,0.022539553,0.012858759,0.022242251,0.004706036,0.001050822,1.374594537,0.027219807,0.005837964,0.001495929,0.005142716,0.001495201,0.001535009,0.029125623,0.029964687,0.00281423
"113",7.77523e-05,0.000505069,0.000486941,5.39652e-05,7.5826e-05,0.000724782,0.00097,0.105397414,9.54022e-05,0.000221251,0.004266028,0.000742372,0.006506196,0.06113707,0.005671333,0.000241425,0.000792261,0.003509067,5.4219e-05,0.000427152,0.008782664,0.143478683,0.005082688,0.000964878,0.000134122,0.001171764,0.062628579,0.00201711,0.002716701,NA,0.002065878,0.00737385,3.20596e-05,0.002047377,8.8623e-05,0.010134466,0.001448758,0.365946553,0.044991427,0.001373738,0.001000058,0.036348067,0.086245773,0.141630398,0.000543549,1.200480771,0.174047039,0.243120546,0.003156994,0.000755378,0.000753243,0.02790232,0.001004135,0.016183735,0.001236705,0.000458779,1.126908785,0.023014349,0.006382168,0.001618941,0.003697512,0.00110999,0.008715394,0.027307508,0.02526031,0.003283589
"114",0.000140619,0.000245051,0.000272079,3.45824e-05,9.16325e-05,0.000816395,0.001177778,0.113590174,0.000255972,0.000189254,0.003090788,0.003109791,0.00749551,0.100392623,0.007921909,0.000330304,0.000542084,0.001252794,6.17473e-05,0.000697715,0.007343305,0.086754484,0.003726696,0.001395762,0.000204872,0.002118802,0.02602413,0.000358467,0.000668514,NA,0.003242113,0.00286885,4.19412e-05,0.001571747,0.001460014,0.013335803,0.000628354,0.281689065,0.052328109,0.000544413,0.001218036,0.026232172,0.067624245,0.177456839,0.002179394,1.37808466,0.185158983,0.257612489,0.003266577,0.000402189,0.001351159,0.017899874,0.001218681,0.016629035,0.009203747,0.00111147,1.556600225,0.024029331,0.007326924,0.002124282,0.005057991,0.001028977,0.00983854,0.037195118,0.024224202,0.001125346
"115",0.000377222,0.000568818,0.000394167,2.69977e-05,9.82673e-05,0.000913577,NA,0.115621756,0.000178053,0.000116968,0.006314569,0.001455901,0.010647462,0.103229934,0.008094839,0.0003986,0.001166609,0.002452754,0.000104501,0.000286549,0.005698802,0.187185031,0.006238098,0.001265227,0.00024467,0.000862961,0.077885285,0.001939073,0.00092578,NA,0.003098746,0.011855577,3.52726e-05,0.005054193,0.002527755,0.017837021,0.000420967,0.243600083,0.047384995,0.001018407,0.000723034,0.034431444,0.073272253,0.229313021,0.001950399,0.968047219,0.408653853,0.48230482,0.003709465,NA,0.001350435,0.017255165,0.00580609,0.020852315,0.005960263,0.000611356,1.804923816,0.048944782,0.012798237,0.000856706,0.002833839,0.001340953,0.014951733,0.023338476,0.020980434,0.007837175
"116",7.15087e-05,0.000437399,0.000373854,3.63989e-05,0.000171823,0.000643566,0.000997242,0.08196996,0.000240319,0.000175064,0.006069768,0.00180759,0.006862171,0.084229396,0.009300768,0.000237116,0.001151363,0.001861805,4.57283e-05,0.000740625,0.007971392,0.213977486,0.00490189,0.001460243,0.000204457,0.003302215,0.127512188,0.000248105,0.000982872,NA,0.000624767,0.007381773,2.07647e-05,0.003534609,0.000330142,0.000187495,0.000443308,0.230864177,0.025701141,0.000770541,0.000620606,0.047716679,0.056077253,0.160579405,0.00162072,1.081159504,0.34159628,0.431802532,0.002158292,0.000752762,0.000345381,0.00301059,0.00102546,0.011816157,0.001816345,0.000729407,1.30288288,0.026703003,0.004902974,0.001088801,0.003338831,0.00059309,0.000406539,0.019070917,0.017897283,0.000830206
"117",0.00026998,0.000328696,0.000468793,6.08902e-05,9.31631e-05,0.000510362,0.001342725,0.09445746,0.000370303,0.000222506,0.006062562,0.002062314,0.006798772,0.061794819,0.007451278,0.000188876,0.000740368,0.001874141,3.77627e-05,0.00069091,0.008566861,0.17178665,0.007136073,0.00075533,9.60776e-05,0.00244626,0.10519682,0.000237217,0.001673896,NA,0.00258451,0.010927847,2.44591e-05,0.003525839,0.00145036,0.013578813,0.001407911,0.346159418,0.040378345,0.001101099,0.001102631,0.066304047,0.069839886,0.284389837,0.00652692,1.366365968,0.172760956,0.265917901,0.003899786,0.000525198,0.001410047,0.020047179,0.004261069,0.015902464,0.002913671,0.000920827,1.375929797,0.032397912,0.0057836,0.001101513,0.004371857,0.001410612,0.001499014,0.033930644,0.032413678,0.000763495
"118",0.000134223,0.000309791,0.000624912,2.75865e-05,0.000724983,0.000931377,0.000705825,0.095671062,0.00043778,0.000201065,0.005787618,0.000972199,0.01104773,0.105062503,0.012637126,0.00036594,0.00105259,0.002158664,6.32888e-05,0.001286606,0.008490576,0.210290734,0.005654004,0.001552405,7.8127e-05,0.00503679,0.195463335,0.000620854,0.001591625,0.000272992,0.000890589,0.010396677,NA,0.008759911,0.001894433,0.000303191,0.000780086,0.251730559,0.037887814,0.000580867,0.000878468,0.0519868,0.070687445,0.202226548,0.001485615,1.206312457,0.502719104,0.815375147,0.003573188,0.000659778,0.001718011,0.019649314,0.004139531,0.020367,0.002041892,0.00073221,1.622504862,0.033429384,0.010015551,0.001632029,0.005210007,0.00085062,0.012341772,0.025673717,0.020097265,0.002196996
