Timestamps,date,hour,mdh, W/m² Solar Radiation, mm Precipitation, Lightning Activity, km Lightning Distance,° Wind Direction, m/s Wind Speed, m/s Gust Speed, °C Air Temperature, kPa Vapor Pressure, kPa Atmospheric Pressure,° X-axis Level,° Y-axis Level, mm/h Max Precip Rate, °C RH Sensor Temp, kPa VPD,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
7/12/22 19:30,7/12/22,19:30:00,7 12 19,46.5,0,0,0,257,2.61,4.78,23.8,1.598,100.37,1.6,0.4,0,24.8,1.36,100,8222,100.27,25.3
7/12/22 19:45,7/12/22,19:45:00,7 12 19,112.7,0,0,0,250,2.13,3.29,23.1,1.565,100.39,1.6,0.4,0,24,1.26,100,8221,100.3,24.5
7/12/22 20:00,7/12/22,20:00:00,7 12 20,116.8,0,0,0,257,2.06,4.09,22.4,1.543,100.4,1.6,0.4,0,23.6,1.17,100,8219,100.31,24.1
7/12/22 20:15,7/12/22,20:15:00,7 12 20,73.5,0,0,0,260,1.85,3.49,21.8,1.509,100.41,1.5,0.4,0,22.9,1.11,100,8212,100.33,23.5
7/12/22 20:30,7/12/22,20:30:00,7 12 20,55.7,0,0,0,229,1.25,2.45,21.3,1.507,100.44,1.6,0.4,0,22.1,1.03,100,8212,100.35,22.6
7/12/22 20:45,7/12/22,20:45:00,7 12 20,28.1,0,0,0,204,1.13,2.69,21,1.473,100.47,1.5,0.5,0,21.4,1.01,100,8209,100.39,22.1
7/12/22 21:00,7/12/22,21:00:00,7 12 21,5.7,0,0,0,221,1.31,3.51,20.2,1.449,100.49,1.5,0.5,0,20.5,0.91,100,8206,100.41,21.1
7/12/22 21:15,7/12/22,21:15:00,7 12 21,0.8,0,0,0,242,1.15,2.56,19.4,1.433,100.52,1.4,0.5,0,19.6,0.83,100,8203,100.44,20.1
7/12/22 21:30,7/12/22,21:30:00,7 12 21,0,0,0,0,274,0.4,1.26,18.6,1.447,100.55,1.4,0.4,0,18.8,0.69,100,8199,100.48,19.1
7/12/22 21:45,7/12/22,21:45:00,7 12 21,0,0,0,0,250,0.73,2.15,18,1.437,100.59,1.4,0.4,0,17.8,0.63,100,8198,100.52,18.1
7/12/22 22:00,7/12/22,22:00:00,7 12 22,0,0,0,0,247,1.09,2.26,17.9,1.395,100.62,1.3,0.4,0,17.4,0.66,100,8195,100.56,17.7
7/12/22 22:15,7/12/22,22:15:00,7 12 22,0,0,0,0,260,1.11,2.55,17.5,1.385,100.65,1.4,0.5,0,17.1,0.61,100,8194,100.59,17.3
7/12/22 22:30,7/12/22,22:30:00,7 12 22,0,0,0,0,263,0.99,1.85,17.2,1.378,100.66,1.3,0.4,0,16.7,0.58,100,8194,100.61,16.9
7/12/22 22:45,7/12/22,22:45:00,7 12 22,0,0,0,0,269,0.92,2.6,16.8,1.371,100.68,1.4,0.5,0,16.4,0.54,100,8191,100.62,16.6
7/12/22 23:00,7/12/22,23:00:00,7 12 23,0,0,0,0,310,0.51,1.12,16.1,1.369,100.69,1.3,0.4,0,15.9,0.46,100,8190,100.64,16
7/12/22 23:15,7/12/22,23:15:00,7 12 23,0,0,0,0,299,0.49,0.84,15.6,1.359,100.69,1.3,0.4,0,15.4,0.42,100,8191,100.64,15.5
7/12/22 23:30,7/12/22,23:30:00,7 12 23,0,0,0,0,236,0.32,0.75,15.3,1.352,100.71,1.2,0.4,0,14.8,0.38,100,8190,100.66,14.9
7/12/22 23:45,7/12/22,23:45:00,7 12 23,0,0,0,0,86,0.21,0.42,14.7,1.351,100.73,1.2,0.4,0,14.3,0.32,100,8187,100.68,14.3
7/13/22 0:00,7/13/22,0:00:00,7 13 0,0,0,0,0,257,0.4,0.89,14.4,1.351,100.73,1.2,0.5,0,13.8,0.29,100,8187,100.69,13.8
7/13/22 0:15,7/13/22,0:15:00,7 13 0,0,0,0,0,278,0.42,0.84,14.3,1.335,100.74,1.2,0.4,0,13.6,0.3,100,8163,100.7,13.7
7/13/22 0:30,7/13/22,0:30:00,7 13 0,0,0,0,0,86,0.24,0.62,13.9,1.323,100.73,1.2,0.5,0,13.2,0.27,100,8170,100.7,13.3
7/13/22 0:45,7/13/22,0:45:00,7 13 0,0,0,0,0,75,0.4,0.74,13.8,1.329,100.74,1.2,0.5,0,13,0.25,100,8168,100.71,12.9
7/13/22 1:00,7/13/22,1:00:00,7 13 1,0,0,0,0,74,0.61,0.91,13.8,1.347,100.74,1.2,0.4,0,12.9,0.23,100,8169,100.72,12.8
7/13/22 1:15,7/13/22,1:15:00,7 13 1,0,0,0,0,86,0.57,0.93,13.6,1.343,100.75,1.2,0.5,0,12.8,0.21,100,8170,100.73,12.6
7/13/22 1:30,7/13/22,1:30:00,7 13 1,0,0,0,0,68,0.71,0.99,13.4,1.351,100.77,1.1,0.5,0,12.7,0.18,100,8168,100.74,12.5
7/13/22 1:45,7/13/22,1:45:00,7 13 1,0,0,0,0,56,0.34,0.59,13.2,1.358,100.78,1.2,0.5,0,12.5,0.16,100,8167,100.75,12.4
7/13/22 2:00,7/13/22,2:00:00,7 13 2,0,0,0,0,23,0.19,0.43,12.8,1.345,100.77,1.2,0.5,0,12.2,0.13,100,8166,100.75,12.1
7/13/22 2:15,7/13/22,2:15:00,7 13 2,0,0,0,0,51,0.21,0.53,12.6,1.338,100.77,1.1,0.4,0,12,0.12,100,8165,100.75,11.8
7/13/22 2:30,7/13/22,2:30:00,7 13 2,0,0,0,0,83,0.38,0.67,12.6,1.335,100.77,1.1,0.5,0,11.8,0.12,100,8163,100.75,11.7
7/13/22 2:45,7/13/22,2:45:00,7 13 2,0,0,0,0,86,0.26,0.74,12.4,1.332,100.78,1.1,0.5,0,11.6,0.1,100,8163,100.76,11.6
7/13/22 3:00,7/13/22,3:00:00,7 13 3,0,0,0,0,77,0.35,1.01,12.1,1.321,100.79,1.1,0.5,0,11.5,0.09,100,8164,100.77,11.4
7/13/22 3:15,7/13/22,3:15:00,7 13 3,0,0,0,0,75,0.39,0.94,12.1,1.311,100.79,1.1,0.5,0,11.3,0.1,100,8160,100.78,11.3
7/13/22 3:30,7/13/22,3:30:00,7 13 3,0,0,0,0,282,0.36,1.02,11.6,1.294,100.8,1.1,0.5,0,11.1,0.07,100,8162,100.79,11.1
7/13/22 3:45,7/13/22,3:45:00,7 13 3,0,0,0,0,244,0.51,1.17,11.2,1.261,100.81,1.1,0.5,0,10.8,0.07,100,8160,100.81,10.8
7/13/22 4:00,7/13/22,4:00:00,7 13 4,0,0,0,0,277,0.37,0.63,11.2,1.245,100.82,1.1,0.5,0,10.5,0.09,100,8161,100.82,10.5
7/13/22 4:15,7/13/22,4:15:00,7 13 4,0,0,0,0,75,0.57,0.97,11.2,1.241,100.82,1,0.5,0,10.4,0.09,100,8160,100.81,10.4
7/13/22 4:30,7/13/22,4:30:00,7 13 4,0,0,0,0,66,0.35,0.87,11.1,1.242,100.83,1,0.5,0,10.4,0.08,100,8159,100.83,10.4
7/13/22 4:45,7/13/22,4:45:00,7 13 4,0,0,0,0,69,0.25,0.86,11,1.238,100.84,1.1,0.5,0,10.3,0.07,100,8158,100.84,10.3
7/13/22 5:00,7/13/22,5:00:00,7 13 5,0,0,0,0,280,0.29,0.67,10.6,1.223,100.86,1,0.5,0,10.1,0.06,100,8156,100.86,10
7/13/22 5:15,7/13/22,5:15:00,7 13 5,0,0,0,0,39,0.26,0.55,10.6,1.208,100.87,1.1,0.5,0,9.9,0.07,100,8158,100.88,9.8
7/13/22 5:30,7/13/22,5:30:00,7 13 5,0.1,0,0,0,128,0.29,0.64,10.5,1.207,100.89,1.1,0.5,0,9.8,0.06,100,8157,100.89,9.8
7/13/22 5:45,7/13/22,5:45:00,7 13 5,2.2,0,0,0,256,0.39,0.86,10.3,1.196,100.91,1.1,0.4,0,9.7,0.06,100,8155,100.92,9.6
7/13/22 6:00,7/13/22,6:00:00,7 13 6,7.8,0,0,0,341,0.3,0.48,10.5,1.194,100.92,1.1,0.5,0,9.7,0.07,100,8153,100.93,9.7
7/13/22 6:15,7/13/22,6:15:00,7 13 6,17.8,0,0,0,99,0.25,0.64,10.3,1.197,100.93,1.1,0.5,0,9.7,0.06,100,8153,100.94,9.6
7/13/22 6:30,7/13/22,6:30:00,7 13 6,66.6,0,0,0,254,0.64,1.1,10.5,1.223,100.95,1.1,0.5,0,10,0.05,100,8154,100.96,9.9
7/13/22 6:45,7/13/22,6:45:00,7 13 6,110.6,0,0,0,252,0.43,1.13,11,1.299,100.97,1.1,0.5,0,11,0.01,100,8152,100.97,10.7
7/13/22 7:00,7/13/22,7:00:00,7 13 7,161.7,0,0,0,279,0.82,1.92,11.9,1.386,100.98,1.2,0.5,0,12.2,0,100,8151,100.98,11.6
7/13/22 7:15,7/13/22,7:15:00,7 13 7,195.1,0,0,0,277,0.96,1.78,12.6,1.449,101,1.3,0.5,0,13.6,0.01,100,8157,100.99,12.5
7/13/22 7:30,7/13/22,7:30:00,7 13 7,232.8,0,0,0,257,0.73,1.68,13.5,1.493,101.01,1.3,0.5,0,15.1,0.06,100,8159,101,13.7
7/13/22 7:45,7/13/22,7:45:00,7 13 7,273.7,0,0,0,246,0.71,1.64,14.4,1.461,101.02,1.4,0.5,0,16.6,0.18,100,8168,101,15.1
7/13/22 8:00,7/13/22,8:00:00,7 13 8,313.2,0,0,0,330,0.91,2.19,15,1.435,101.03,1.4,0.5,0,17.8,0.26,100,8177,101,16.2
7/13/22 8:15,7/13/22,8:15:00,7 13 8,353.8,0,0,0,58,0.96,2.64,15.4,1.409,101.03,1.5,0.5,0,18.7,0.34,100,8188,101.01,16.9
7/13/22 8:30,7/13/22,8:30:00,7 13 8,396.7,0,0,0,338,0.78,3.11,15.8,1.388,101.04,1.5,0.5,0,19.5,0.4,100,8198,101.01,17.8
7/13/22 8:45,7/13/22,8:45:00,7 13 8,436.6,0,0,0,52,1.26,2.92,16.1,1.382,101.03,1.6,0.5,0,20.2,0.45,100,8213,101,18.7
7/13/22 9:00,7/13/22,9:00:00,7 13 9,477.9,0,0,0,90,1.09,2.05,16.4,1.378,101.04,1.6,0.5,0,20.6,0.49,100,8208,100.99,19.6
7/13/22 9:15,7/13/22,9:15:00,7 13 9,531.5,0,0,0,50,1.01,2.75,16.8,1.389,101.04,1.5,0.5,0,21.3,0.53,100,8221,100.99,21.1
7/13/22 9:30,7/13/22,9:30:00,7 13 9,578.9,0,0,0,283,1,2.87,17.4,1.393,101.03,1.6,0.5,0,22,0.6,100,8239,100.99,21.4
7/13/22 9:45,7/13/22,9:45:00,7 13 9,567.9,0,0,0,54,1.36,3.73,17.6,1.377,101.02,1.6,0.5,0,22.3,0.63,100,8257,100.97,21.7
7/13/22 10:00,7/13/22,10:00:00,7 13 10,654.1,0,0,0,282,1,3.1,18.2,1.369,101.02,1.6,0.5,0,22.8,0.72,100,8273,100.97,22.1
7/13/22 10:15,7/13/22,10:15:00,7 13 10,688.1,0,0,0,8,0.93,3.24,18.9,1.384,101.02,1.7,0.5,0,23.6,0.8,100,8291,100.97,22.9
7/13/22 10:30,7/13/22,10:30:00,7 13 10,722.7,0,0,0,70,1.35,3.75,18.8,1.315,101.01,1.7,0.5,0,24,0.85,100,8310,100.96,23.3
7/13/22 10:45,7/13/22,10:45:00,7 13 10,756.1,0,0,0,70,1.73,3.92,19,1.327,101.01,1.8,0.5,0,23.8,0.88,100,8327,100.95,23.3
7/13/22 11:00,7/13/22,11:00:00,7 13 11,787.4,0,0,0,75,1.59,3.28,19.3,1.31,101,1.7,0.5,0,23.9,0.93,100,8342,100.95,23.5
7/13/22 11:15,7/13/22,11:15:00,7 13 11,816.9,0,0,0,61,1.04,3.19,20,1.32,100.99,1.8,0.5,0,24.5,1.02,100,8358,100.93,24.1
7/13/22 11:30,7/13/22,11:30:00,7 13 11,846.9,0,0,0,279,1.22,2.76,20.4,1.3,100.99,1.8,0.5,0,25.3,1.09,100,8372,100.93,24.9
7/13/22 11:45,7/13/22,11:45:00,7 13 11,865.1,0,0,0,61,1.43,4.06,21,1.303,100.98,1.8,0.5,0,25.5,1.19,100,8384,100.92,25.3
7/13/22 12:00,7/13/22,12:00:00,7 13 12,888.3,0,0,0,282,1.38,3.56,21.2,1.264,100.98,1.8,0.5,0,25.8,1.26,100,8396,100.91,25.7
7/13/22 12:15,7/13/22,12:15:00,7 13 12,906.5,0,0,0,321,1.31,3.3,21.8,1.252,100.98,1.9,0.5,0,26.2,1.35,100,8405,100.91,26.3
7/13/22 12:30,7/13/22,12:30:00,7 13 12,921.5,0,0,0,298,1.44,4.34,22.3,1.251,100.98,1.9,0.4,0,26.5,1.44,100,8415,100.9,26.7
7/13/22 12:45,7/13/22,12:45:00,7 13 12,931.7,0,0,0,298,1.6,4.65,22.6,1.242,100.97,1.9,0.4,0,26.6,1.49,100,8421,100.89,27
7/13/22 13:00,7/13/22,13:00:00,7 13 13,941.3,0,0,0,260,1.14,4.59,23.2,1.248,100.96,1.9,0.4,0,27.1,1.59,100,8424,100.88,27.4
7/13/22 13:15,7/13/22,13:15:00,7 13 13,942.1,0,0,0,82,1.39,4.17,23.2,1.241,100.95,2,0.5,0,27.5,1.6,100,8433,100.87,27.9
7/13/22 13:30,7/13/22,13:30:00,7 13 13,940.8,0,0,0,63,1.5,3.64,23.5,1.249,100.94,1.9,0.4,0,27.4,1.65,100,8435,100.85,27.9
7/13/22 13:45,7/13/22,13:45:00,7 13 13,940.4,0,0,0,104,1.2,2.82,24.2,1.238,100.94,1.9,0.4,0,27.8,1.78,100,8437,100.85,28.4
7/13/22 14:00,7/13/22,14:00:00,7 13 14,930.3,0,0,0,266,1.31,3.36,24.4,1.217,100.93,1.9,0.4,0,28.2,1.83,100,8437,100.84,28.8
7/13/22 14:15,7/13/22,14:15:00,7 13 14,924.3,0,0,0,311,1.49,4.8,24.7,1.184,100.92,1.9,0.5,0,28.2,1.92,100,8437,100.82,28.9
7/13/22 14:30,7/13/22,14:30:00,7 13 14,911.1,0,0,0,165,1.25,2.51,25.1,1.159,100.91,2.1,0.5,0,28.5,2.02,100,8425,100.82,29
7/13/22 14:45,7/13/22,14:45:00,7 13 14,892,0,0,0,79,1.62,4.01,25.4,1.217,100.9,1.9,0.4,0,28.8,2.02,100,8428,100.81,29.4
7/13/22 15:00,7/13/22,15:00:00,7 13 15,870.5,0,0,0,204,1.15,4.24,25.7,1.213,100.89,2.1,0.4,0,29,2.09,100,8428,100.8,29.5
7/13/22 15:15,7/13/22,15:15:00,7 13 15,845.7,0,0,0,70,1.43,3.58,25.7,1.275,100.88,2.1,0.4,0,29.2,2.02,100,8422,100.79,29.7
7/13/22 15:30,7/13/22,15:30:00,7 13 15,820.8,0,0,0,182,1.35,4.46,26,1.263,100.89,2,0.4,0,29.2,2.1,100,8422,100.79,29.7
7/13/22 15:45,7/13/22,15:45:00,7 13 15,789.2,0,0,0,126,1.12,2.78,26.2,1.279,100.88,2.1,0.4,0,29.6,2.12,100,8416,100.78,30
7/13/22 16:00,7/13/22,16:00:00,7 13 16,755.4,0,0,0,88,1.49,3.81,25.9,1.247,100.87,1.9,0.4,0,29.5,2.09,100,8413,100.77,29.8
7/13/22 16:15,7/13/22,16:15:00,7 13 16,717.6,0,0,0,256,1.47,5.53,26.3,1.274,100.87,1.9,0.3,0,29.4,2.14,100,8404,100.77,29.7
7/13/22 16:30,7/13/22,16:30:00,7 13 16,680.5,0,0,0,147,1.1,3.49,26.4,1.291,100.86,2,0.4,0,29.6,2.15,100,8398,100.77,29.7
7/13/22 16:45,7/13/22,16:45:00,7 13 16,644.6,0,0,0,102,1.28,2.88,26.2,1.29,100.86,2,0.4,0,29.7,2.12,100,8390,100.76,29.9
7/13/22 17:00,7/13/22,17:00:00,7 13 17,606.7,0,0,0,121,1.2,3.54,26.8,1.324,100.84,2.1,0.4,0,29.8,2.21,100,8380,100.74,30
7/13/22 17:15,7/13/22,17:15:00,7 13 17,566.5,0,0,0,156,1.21,4.3,26.9,1.316,100.83,2,0.4,0,29.9,2.23,100,8371,100.73,30
7/13/22 17:30,7/13/22,17:30:00,7 13 17,524.5,0,0,0,110,1.08,4.13,26.8,1.334,100.82,2.1,0.4,0,29.9,2.19,100,8361,100.72,29.9
7/13/22 17:45,7/13/22,17:45:00,7 13 17,482.2,0,0,0,118,1.08,3.02,26.9,1.305,100.81,2,0.4,0,29.8,2.23,100,8351,100.71,29.7
7/13/22 18:00,7/13/22,18:00:00,7 13 18,437.1,0,0,0,85,1.26,3.64,26.4,1.331,100.81,1.9,0.3,0,29.7,2.12,100,8342,100.71,29.5
7/13/22 18:15,7/13/22,18:15:00,7 13 18,394.5,0,0,0,98,1.07,2.61,26.4,1.325,100.8,2,0.4,0,29.3,2.12,100,8334,100.7,29
7/13/22 18:30,7/13/22,18:30:00,7 13 18,349.6,0,0,0,99,0.95,2.3,26.3,1.332,100.8,2,0.4,0,29.2,2.09,100,8324,100.7,28.9
7/13/22 18:45,7/13/22,18:45:00,7 13 18,217.1,0,0,0,97,0.82,2.55,26.2,1.329,100.79,1.9,0.4,0,28.8,2.08,100,8317,100.7,28.4
7/13/22 19:00,7/13/22,19:00:00,7 13 19,81.5,0,0,0,109,0.83,2.92,26.2,1.303,100.8,1.9,0.5,0,27.7,2.1,100,8310,100.7,27.6
7/13/22 19:15,7/13/22,19:15:00,7 13 19,48.9,0,0,0,91,0.66,1.67,25.7,1.32,100.8,1.9,0.4,0,26.5,1.99,100,8304,100.7,26.6
7/13/22 19:30,7/13/22,19:30:00,7 13 19,47.3,0,0,0,96,0.67,1.82,25.3,1.321,100.81,1.8,0.4,0,25.6,1.91,100,8298,100.71,25.8
7/13/22 19:45,7/13/22,19:45:00,7 13 19,110.9,0,0,0,168,0.62,1.48,25,1.365,100.8,1.8,0.4,0,25.3,1.8,100,8294,100.71,25.4
7/13/22 20:00,7/13/22,20:00:00,7 13 20,109.5,0,0,0,272,1.4,2.76,24.3,1.504,100.81,1.8,0.5,0,25.2,1.52,100,8288,100.72,25.5
7/13/22 20:15,7/13/22,20:15:00,7 13 20,78.6,0,0,0,263,1.15,2.13,23.5,1.516,100.82,1.7,0.5,0,24.6,1.38,100,8284,100.73,24.9
7/13/22 20:30,7/13/22,20:30:00,7 13 20,49.3,0,0,0,269,1.02,2.07,22.6,1.513,100.83,1.7,0.5,0,23.7,1.22,100,8281,100.74,24
7/13/22 20:45,7/13/22,20:45:00,7 13 20,21.9,0,0,0,275,0.59,1.47,21.7,1.525,100.84,1.6,0.5,0,22.5,1.07,100,8279,100.75,22.9
7/13/22 21:00,7/13/22,21:00:00,7 13 21,5.8,0,0,0,279,0.6,1.13,20.1,1.489,100.86,1.6,0.5,0,21.1,0.87,100,8274,100.77,21.4
7/13/22 21:15,7/13/22,21:15:00,7 13 21,0.7,0,0,0,268,0.42,0.78,18.9,1.462,100.87,1.5,0.4,0,19.5,0.72,100,8269,100.79,19.9
7/13/22 21:30,7/13/22,21:30:00,7 13 21,0,0,0,0,154,0.42,0.86,18.1,1.461,100.89,1.4,0.5,0,18.2,0.62,100,8265,100.82,18.5
7/13/22 21:45,7/13/22,21:45:00,7 13 21,0,0,0,0,241,0.31,0.65,17.5,1.437,100.9,1.3,0.5,0,17.2,0.56,100,8262,100.84,17.4
7/13/22 22:00,7/13/22,22:00:00,7 13 22,0,0,0,0,115,0.45,0.75,17,1.447,100.92,1.4,0.5,0,16.4,0.49,100,8260,100.87,16.6
7/13/22 22:15,7/13/22,22:15:00,7 13 22,0,0,0,0,109,0.33,0.69,16.4,1.448,100.94,1.3,0.4,0,15.9,0.41,100,8258,100.88,15.9
7/13/22 22:30,7/13/22,22:30:00,7 13 22,0,0,0,0,91,0.44,0.7,16.2,1.435,100.94,1.4,0.5,0,15.4,0.41,100,8257,100.9,15.4
7/13/22 22:45,7/13/22,22:45:00,7 13 22,0,0,0,0,83,0.43,0.76,15.6,1.437,100.94,1.3,0.5,0,15,0.34,100,8254,100.9,14.9
7/13/22 23:00,7/13/22,23:00:00,7 13 23,0,0,0,0,81,0.53,0.88,15.5,1.441,100.95,1.3,0.5,0,14.7,0.32,100,8253,100.9,14.6
7/13/22 23:15,7/13/22,23:15:00,7 13 23,0,0,0,0,106,0.56,0.89,15.1,1.427,100.95,1.4,0.5,0,14.4,0.28,100,8252,100.91,14.2
7/13/22 23:30,7/13/22,23:30:00,7 13 23,0,0,0,0,95,0.45,1.02,14.9,1.416,100.95,1.3,0.5,0,14.2,0.28,100,8250,100.91,13.9
7/13/22 23:45,7/13/22,23:45:00,7 13 23,0,0,0,0,70,0.73,0.94,14.7,1.419,100.96,1.3,0.4,0,13.9,0.25,100,8248,100.93,13.7
7/14/22 0:00,7/14/22,0:00:00,7 14 0,0,0,0,0,63,0.43,0.78,14.3,1.41,100.98,1.3,0.5,0,13.7,0.22,100,8247,100.94,13.5
7/14/22 0:15,7/14/22,0:15:00,7 14 0,0,0,0,0,71,0.54,0.92,14.3,1.416,100.98,1.3,0.5,0,13.4,0.21,100,8234,100.95,13.5
7/14/22 0:30,7/14/22,0:30:00,7 14 0,0,0,0,0,64,0.43,0.73,14,1.417,100.99,1.2,0.5,0,13.2,0.18,100,8235,100.96,13.2
7/14/22 0:45,7/14/22,0:45:00,7 14 0,0,0,0,0,72,0.62,0.93,14,1.428,101,1.3,0.5,0,13.2,0.17,100,8233,100.97,13.1
7/14/22 1:00,7/14/22,1:00:00,7 14 1,0,0,0,0,53,0.3,0.65,13.8,1.403,101,1.3,0.5,0,13,0.17,100,8232,100.97,12.9
7/14/22 1:15,7/14/22,1:15:00,7 14 1,0,0,0,0,179,0.26,0.59,13.2,1.373,101,1.2,0.5,0,12.6,0.14,100,8230,100.97,12.5
7/14/22 1:30,7/14/22,1:30:00,7 14 1,0,0,0,0,67,0.35,0.72,13,1.363,100.99,1.2,0.5,0,12.3,0.14,100,8232,100.97,12.2
7/14/22 1:45,7/14/22,1:45:00,7 14 1,0,0,0,0,66,0.39,0.6,12.8,1.359,100.99,1.2,0.4,0,12.1,0.12,100,8229,100.98,12
7/14/22 2:00,7/14/22,2:00:00,7 14 2,0,0,0,0,61,0.25,0.69,12.2,1.339,100.99,1.2,0.5,0,11.8,0.09,100,8229,100.98,11.7
7/14/22 2:15,7/14/22,2:15:00,7 14 2,0,0,0,0,70,0.63,1.05,12.4,1.331,100.99,1.2,0.5,0,11.6,0.11,100,8227,100.98,11.5
7/14/22 2:30,7/14/22,2:30:00,7 14 2,0,0,0,0,89,0.52,0.9,12.4,1.34,101,1.2,0.4,0,11.6,0.1,100,8227,100.99,11.6
7/14/22 2:45,7/14/22,2:45:00,7 14 2,0,0,0,0,66,0.67,0.96,12.3,1.34,101.01,1.2,0.5,0,11.6,0.09,100,8227,101,11.6
7/14/22 3:00,7/14/22,3:00:00,7 14 3,0,0,0,0,64,0.33,0.57,12.1,1.335,101.01,1.2,0.5,0,11.5,0.07,100,8223,101,11.5
7/14/22 3:15,7/14/22,3:15:00,7 14 3,0,0,0,0,324,0.23,0.49,11.5,1.309,101.02,1.2,0.5,0,11.2,0.05,100,8224,101.01,11.2
7/14/22 3:30,7/14/22,3:30:00,7 14 3,0,0,0,0,278,0.2,0.63,11,1.263,101.01,1.2,0.5,0,10.7,0.05,100,8222,101.01,10.6
7/14/22 3:45,7/14/22,3:45:00,7 14 3,0,0,0,0,285,0.36,0.78,10.8,1.233,101.01,1.2,0.4,0,10.3,0.06,100,8222,101.01,10.3
7/14/22 4:00,7/14/22,4:00:00,7 14 4,0,0,0,0,297,0.26,0.51,10.6,1.213,101.01,1.1,0.4,0,10,0.06,100,8219,101.01,10
7/14/22 4:15,7/14/22,4:15:00,7 14 4,0,0,0,0,292,0.29,0.43,10.7,1.21,101.01,1.1,0.5,0,9.9,0.08,100,8218,101.01,9.9
7/14/22 4:30,7/14/22,4:30:00,7 14 4,0,0,0,0,308,0.17,0.41,10.3,1.2,101.01,1.1,0.5,0,9.8,0.05,100,8218,101.02,9.7
7/14/22 4:45,7/14/22,4:45:00,7 14 4,0,0,0,0,282,0.19,0.44,10.3,1.187,101.02,1.1,0.5,0,9.6,0.07,100,8217,101.02,9.5
7/14/22 5:00,7/14/22,5:00:00,7 14 5,0,0,0,0,295,0.28,0.52,10.2,1.178,101.02,1.1,0.4,0,9.5,0.07,100,8216,101.02,9.4
7/14/22 5:15,7/14/22,5:15:00,7 14 5,0,0,0,0,47,0.24,0.63,10.1,1.17,101.02,1.1,0.5,0,9.4,0.06,100,8213,101.02,9.3
7/14/22 5:30,7/14/22,5:30:00,7 14 5,0.1,0,0,0,285,0.16,0.29,9.9,1.163,101.02,1.1,0.5,0,9.3,0.06,100,8215,101.03,9.1
7/14/22 5:45,7/14/22,5:45:00,7 14 5,2.9,0,0,0,62,0.39,1.01,10,1.156,101.02,1,0.5,0,9.2,0.07,100,8213,101.03,9
7/14/22 6:00,7/14/22,6:00:00,7 14 6,10.1,0,0,0,54,0.37,0.91,9.9,1.169,101.02,1.1,0.5,0,9.4,0.05,100,8213,101.03,9.2
7/14/22 6:15,7/14/22,6:15:00,7 14 6,32.8,0,0,0,98,0.3,0.57,10.2,1.178,101.03,1.1,0.5,0,9.5,0.06,100,8212,101.04,9.2
7/14/22 6:30,7/14/22,6:30:00,7 14 6,79.6,0,0,0,84,0.14,0.26,10.2,1.231,101.04,1.1,0.4,0,10.2,0.01,100,8213,101.05,9.9
7/14/22 6:45,7/14/22,6:45:00,7 14 6,117.7,0,0,0,118,0.17,0.37,10.7,1.283,101.04,1.2,0.5,0,11.2,0,100,8211,101.05,11
7/14/22 7:00,7/14/22,7:00:00,7 14 7,156.2,0,0,0,116,0.26,0.47,11.4,1.347,101.06,1.2,0.5,0,12.4,0,100,8214,101.06,12.2
7/14/22 7:15,7/14/22,7:15:00,7 14 7,194.3,0,0,0,251,0.21,0.47,12.3,1.425,101.07,1.3,0.5,0,13.8,0,100,8215,101.06,13.1
7/14/22 7:30,7/14/22,7:30:00,7 14 7,233,0,0,0,233,0.45,0.91,13.1,1.507,101.08,1.3,0.5,0,15,#N/A,100,8219,101.07,14.2
7/14/22 7:45,7/14/22,7:45:00,7 14 7,272.1,0,0,0,248,0.5,0.88,14.1,1.606,101.08,1.4,0.5,0,16.4,0,100,8229,101.07,15.3
7/14/22 8:00,7/14/22,8:00:00,7 14 8,312.3,0,0,0,238,0.9,1.36,14.9,1.649,101.08,1.4,0.5,0,17.8,0.04,100,8236,101.06,16.5
7/14/22 8:15,7/14/22,8:15:00,7 14 8,352.8,0,0,0,271,0.69,1.47,15.4,1.594,101.07,1.5,0.5,0,18.8,0.15,100,8215,101.05,17.5
7/14/22 8:30,7/14/22,8:30:00,7 14 8,394.9,0,0,0,347,0.69,1.82,16.2,1.585,101.07,1.5,0.5,0,19.9,0.26,100,8257,101.04,18.5
7/14/22 8:45,7/14/22,8:45:00,7 14 8,437.9,0,0,0,52,0.78,1.69,17,1.554,101.06,1.6,0.5,0,20.8,0.38,100,8268,101.03,19.3
7/14/22 9:00,7/14/22,9:00:00,7 14 9,484.9,0,0,0,62,1.13,3.16,17.6,1.536,101.05,1.6,0.5,0,21.6,0.48,100,8283,101.01,20.2
7/14/22 9:15,7/14/22,9:15:00,7 14 9,525.1,0,0,0,53,1.67,4.28,17.8,1.511,101.04,1.6,0.5,0,21.8,0.53,100,8298,101.01,20.6
7/14/22 9:30,7/14/22,9:30:00,7 14 9,565.7,0,0,0,68,1.77,3.72,18,1.521,101.04,1.6,0.5,0,22.1,0.55,100,8311,101,21
7/14/22 9:45,7/14/22,9:45:00,7 14 9,606.9,0,0,0,58,1.26,3.06,18.5,1.537,101.04,1.7,0.5,0,22.9,0.6,100,8326,101,21.8
